organism,year,level,pc_num,n_transects,year_zero,tidalheight,years_pres,percent_cover_beta
Alaria esculenta,2006,11,0,2,25,0.696,23,0
Alaria esculenta,2006,12,0,2,25,0.348,23,0
Alaria esculenta,2006,13,95,1,25,0,23,0.95
Alaria esculenta,2009,8,0,3,28,1.7399999999999998,23,0
Alaria esculenta,2009,9,0,3,28,1.392,23,0
Alaria esculenta,2009,10,0,3,28,1.044,23,0
Alaria esculenta,2009,11,0.017777777777777778,3,28,0.696,23,1.7777777777777779e-4
Alaria esculenta,2009,12,4.184166666666667,2,28,0.348,23,0.04184166666666667
Alaria esculenta,2010,8,0,1,29,1.7399999999999998,23,0
Alaria esculenta,2010,9,0,1,29,1.392,23,0
Alaria esculenta,2010,10,0,1,29,1.044,23,0
Alaria esculenta,2010,11,0,1,29,0.696,23,0
Alaria esculenta,2010,12,26.666666666666668,1,29,0.348,23,0.26666666666666666
Alaria esculenta,2011,8,0,1,30,1.7399999999999998,23,0
Alaria esculenta,2011,9,0,1,30,1.392,23,0
Alaria esculenta,2011,10,0,1,30,1.044,23,0
Alaria esculenta,2011,11,0,1,30,0.696,23,0
Alaria esculenta,2011,12,0,1,30,0.348,23,0
Alaria esculenta,2012,8,0,1,31,1.7399999999999998,23,0
Alaria esculenta,2012,9,0,1,31,1.392,23,0
Alaria esculenta,2012,10,0,1,31,1.044,23,0
Alaria esculenta,2012,11,0,1,31,0.696,23,0
Alaria esculenta,2013,8,0,1,32,1.7399999999999998,23,0
Alaria esculenta,2013,9,0,1,32,1.392,23,0
Alaria esculenta,2013,10,0,1,32,1.044,23,0
Alaria esculenta,2013,11,0,1,32,0.696,23,0
Alaria esculenta,2013,12,0,1,32,0.348,23,0
Alaria esculenta,2014,8,0,1,33,1.7399999999999998,23,0
Alaria esculenta,2014,9,0,1,33,1.392,23,0
Alaria esculenta,2014,10,0,1,33,1.044,23,0
Alaria esculenta,2014,11,0,1,33,0.696,23,0
Alaria esculenta,2014,12,0,1,33,0.348,23,0
Alaria esculenta,2015,8,0,2,34,1.7399999999999998,23,0
Alaria esculenta,2015,9,0,2,34,1.392,23,0
Alaria esculenta,2015,10,0,2,34,1.044,23,0
Alaria esculenta,2015,11,0,2,34,0.696,23,0
Alaria esculenta,2015,12,0,2,34,0.348,23,0
Alaria esculenta,2016,8,0,2,35,1.7399999999999998,23,0
Alaria esculenta,2016,9,0,2,35,1.392,23,0
Alaria esculenta,2016,10,0,2,35,1.044,23,0
Alaria esculenta,2016,11,0,2,35,0.696,23,0
Alaria esculenta,2016,12,0,1,35,0.348,23,0
Alaria esculenta,2019,8,0,2,38,1.7399999999999998,23,0
Alaria esculenta,2019,9,0,2,38,1.392,23,0
Alaria esculenta,2019,10,0,2,38,1.044,23,0
Alaria esculenta,2019,11,0,2,38,0.696,23,0
Alaria esculenta,2019,12,0,2,38,0.348,23,0
Alaria esculenta,2019,13,0,1,38,0,23,0
Alaria esculenta,2021,8,0,3,40,1.7399999999999998,23,0
Alaria esculenta,2021,9,0,3,40,1.392,23,0
Alaria esculenta,2021,10,0,3,40,1.044,23,0
Alaria esculenta,2021,11,0,3,40,0.696,23,0
Alaria esculenta,2021,12,0,2,40,0.348,23,0
Alaria esculenta,2021,13,0,1,40,0,23,0
Alaria esculenta,2022,8,0,3,41,1.7399999999999998,23,0
Alaria esculenta,2022,9,0,3,41,1.392,23,0
Alaria esculenta,2022,10,0,3,41,1.044,23,0
Alaria esculenta,2022,11,0,3,41,0.696,23,0
Alaria esculenta,2022,12,0,3,41,0.348,23,0
Alaria esculenta,2022,13,0,2,41,0,23,0
Alaria esculenta,2023,8,0,2,42,1.7399999999999998,23,0
Alaria esculenta,2023,9,0,2,42,1.392,23,0
Alaria esculenta,2023,10,0,2,42,1.044,23,0
Alaria esculenta,2023,11,0,2,42,0.696,23,0
Alaria esculenta,2023,12,0,2,42,0.348,23,0
Alaria esculenta,2023,13,0,2,42,0,23,0
Anomia simplex,1982,10,0,6,1,1.044,7,0
Anomia simplex,1982,11,0,6,1,0.696,7,0
Anomia simplex,1982,12,0,6,1,0.348,7,0
Anomia simplex,1982,13,0,6,1,0,7,0
Anomia simplex,1983,10,0,6,2,1.044,7,0
Anomia simplex,1983,11,0,6,2,0.696,7,0
Anomia simplex,1983,12,0,5,2,0.348,7,0
Anomia simplex,1984,10,0,5,3,1.044,7,0
Anomia simplex,1984,11,0,5,3,0.696,7,0
Anomia simplex,1984,12,0.1,5,3,0.348,7,0.001
Anomia simplex,1984,13,0,4,3,0,7,0
Anomia simplex,1986,10,0,6,5,1.044,7,0
Anomia simplex,1986,11,0,6,5,0.696,7,0
Anomia simplex,1986,12,0,6,5,0.348,7,0
Anomia simplex,1986,13,0,5,5,0,7,0
Anomia simplex,1987,10,0,6,6,1.044,7,0
Anomia simplex,1987,11,0,6,6,0.696,7,0
Anomia simplex,1987,12,0,6,6,0.348,7,0
Anomia simplex,1987,13,0,6,6,0,7,0
Anomia simplex,1988,10,0,6,7,1.044,7,0
Anomia simplex,1988,11,0,6,7,0.696,7,0
Anomia simplex,1988,12,0,6,7,0.348,7,0
Anomia simplex,1988,13,0,5,7,0,7,0
Anomia simplex,1989,10,0,6,8,1.044,7,0
Anomia simplex,1989,11,0,6,8,0.696,7,0
Anomia simplex,1989,12,0,5,8,0.348,7,0
Anomia simplex,1989,13,0,4,8,0,7,0
Anomia simplex,1990,10,0,6,9,1.044,7,0
Anomia simplex,1990,11,0,6,9,0.696,7,0
Anomia simplex,1990,12,0,6,9,0.348,7,0
Anomia simplex,1990,13,0,6,9,0,7,0
Anomia simplex,1991,10,0,5,10,1.044,7,0
Anomia simplex,1991,11,0,5,10,0.696,7,0
Anomia simplex,1991,12,0,5,10,0.348,7,0
Anomia simplex,1991,13,0,5,10,0,7,0
Anomia simplex,1992,10,0,6,11,1.044,7,0
Anomia simplex,1992,11,0,6,11,0.696,7,0
Anomia simplex,1992,12,0,4,11,0.348,7,0
Anomia simplex,1992,13,0,4,11,0,7,0
Anomia simplex,1993,10,0,6,12,1.044,7,0
Anomia simplex,1993,11,0,6,12,0.696,7,0
Anomia simplex,1993,12,0,6,12,0.348,7,0
Anomia simplex,1993,13,0,4,12,0,7,0
Anomia simplex,1994,10,0,6,13,1.044,7,0
Anomia simplex,1994,11,0,6,13,0.696,7,0
Anomia simplex,1994,12,0,6,13,0.348,7,0
Anomia simplex,1994,13,0,6,13,0,7,0
Anomia simplex,1995,10,0,5,14,1.044,7,0
Anomia simplex,1995,11,0,5,14,0.696,7,0
Anomia simplex,1995,12,0,5,14,0.348,7,0
Anomia simplex,1995,13,0,5,14,0,7,0
Anomia simplex,1996,10,0,4,15,1.044,7,0
Anomia simplex,1996,11,0,4,15,0.696,7,0
Anomia simplex,1996,12,0,3,15,0.348,7,0
Anomia simplex,1996,13,0,2,15,0,7,0
Anomia simplex,1997,10,0.10666666666666666,5,16,1.044,7,0.0010666666666666665
Anomia simplex,1997,11,0,5,16,0.696,7,0
Anomia simplex,1997,12,0,5,16,0.348,7,0
Anomia simplex,1997,13,0,4,16,0,7,0
Anomia simplex,1998,10,0,6,17,1.044,7,0
Anomia simplex,1998,11,0,6,17,0.696,7,0
Anomia simplex,1998,12,0,6,17,0.348,7,0
Anomia simplex,1998,13,0,5,17,0,7,0
Anomia simplex,1999,10,0,4,18,1.044,7,0
Anomia simplex,1999,11,0,4,18,0.696,7,0
Anomia simplex,1999,12,0,4,18,0.348,7,0
Anomia simplex,1999,13,0,4,18,0,7,0
Anomia simplex,2000,10,0,6,19,1.044,7,0
Anomia simplex,2000,11,0,6,19,0.696,7,0
Anomia simplex,2000,12,0.1111111111111111,6,19,0.348,7,0.0011111111111111111
Anomia simplex,2000,13,0,6,19,0,7,0
Anomia simplex,2001,10,0,5,20,1.044,7,0
Anomia simplex,2001,11,0,5,20,0.696,7,0
Anomia simplex,2001,12,0,5,20,0.348,7,0
Anomia simplex,2001,13,0,5,20,0,7,0
Anomia simplex,2002,10,0,4,21,1.044,7,0
Anomia simplex,2002,11,0,4,21,0.696,7,0
Anomia simplex,2002,12,0,4,21,0.348,7,0
Anomia simplex,2002,13,0,3,21,0,7,0
Anomia simplex,2003,10,0,4,22,1.044,7,0
Anomia simplex,2003,11,0,4,22,0.696,7,0
Anomia simplex,2003,12,0.16666666666666666,4,22,0.348,7,0.0016666666666666666
Anomia simplex,2003,13,0,3,22,0,7,0
Anomia simplex,2004,10,0,4,23,1.044,7,0
Anomia simplex,2004,11,0,4,23,0.696,7,0
Anomia simplex,2004,12,0,4,23,0.348,7,0
Anomia simplex,2004,13,1,4,23,0,7,0.01
Anomia simplex,2005,10,0,3,24,1.044,7,0
Anomia simplex,2005,11,0.05555555555555555,3,24,0.696,7,5.555555555555556e-4
Anomia simplex,2005,12,0,2,24,0.348,7,0
Anomia simplex,2005,13,0,2,24,0,7,0
Anomia simplex,2006,10,0,6,25,1.044,7,0
Anomia simplex,2006,11,0.05555555555555555,6,25,0.696,7,5.555555555555556e-4
Anomia simplex,2006,12,0.13333333333333333,5,25,0.348,7,0.0013333333333333333
Anomia simplex,2006,13,0,3,25,0,7,0
Anomia simplex,2009,10,0,5,28,1.044,7,0
Anomia simplex,2009,11,0,5,28,0.696,7,0
Anomia simplex,2009,12,0,3,28,0.348,7,0
Anomia simplex,2009,13,0,1,28,0,7,0
Anomia simplex,2010,10,0,2,29,1.044,7,0
Anomia simplex,2010,11,0,2,29,0.696,7,0
Anomia simplex,2010,12,0,2,29,0.348,7,0
Anomia simplex,2010,13,0,2,29,0,7,0
Anomia simplex,2011,10,0,3,30,1.044,7,0
Anomia simplex,2011,11,0,3,30,0.696,7,0
Anomia simplex,2011,12,0,3,30,0.348,7,0
Anomia simplex,2012,10,0,3,31,1.044,7,0
Anomia simplex,2012,11,0,3,31,0.696,7,0
Anomia simplex,2012,12,0,3,31,0.348,7,0
Anomia simplex,2013,10,0,2,32,1.044,7,0
Anomia simplex,2013,11,0,2,32,0.696,7,0
Anomia simplex,2013,12,0,2,32,0.348,7,0
Anomia simplex,2013,13,0,2,32,0,7,0
Anomia simplex,2014,10,0,3,33,1.044,7,0
Anomia simplex,2014,11,0,3,33,0.696,7,0
Anomia simplex,2014,12,0,3,33,0.348,7,0
Anomia simplex,2014,13,0,2,33,0,7,0
Anomia simplex,2015,10,0,3,34,1.044,7,0
Anomia simplex,2015,11,0,3,34,0.696,7,0
Anomia simplex,2015,12,0,2,34,0.348,7,0
Anomia simplex,2016,10,0,3,35,1.044,7,0
Anomia simplex,2016,11,0,3,35,0.696,7,0
Anomia simplex,2016,12,0,2,35,0.348,7,0
Anomia simplex,2016,13,0,1,35,0,7,0
Anomia simplex,2019,10,0,4,38,1.044,7,0
Anomia simplex,2019,11,0,4,38,0.696,7,0
Anomia simplex,2019,12,0,4,38,0.348,7,0
Anomia simplex,2019,13,0,2,38,0,7,0
Anomia simplex,2020,10,0,3,39,1.044,7,0
Anomia simplex,2020,11,0,3,39,0.696,7,0
Anomia simplex,2020,12,0,2,39,0.348,7,0
Anomia simplex,2020,13,0,2,39,0,7,0
Anomia simplex,2021,10,0,5,40,1.044,7,0
Anomia simplex,2021,11,0,5,40,0.696,7,0
Anomia simplex,2021,12,0,4,40,0.348,7,0
Anomia simplex,2021,13,0,4,40,0,7,0
Anomia simplex,2022,10,0,4,41,1.044,7,0
Anomia simplex,2022,11,0,4,41,0.696,7,0
Anomia simplex,2022,12,0,4,41,0.348,7,0
Anomia simplex,2022,13,0,4,41,0,7,0
Anomia simplex,2023,10,0,4,42,1.044,7,0
Anomia simplex,2023,11,0,4,42,0.696,7,0
Anomia simplex,2023,12,0,4,42,0.348,7,0
Anomia simplex,2023,13,0,4,42,0,7,0
Ascophyllum nodosum,1982,5,0,7,1,2.784,37,0
Ascophyllum nodosum,1982,6,5,7,1,2.436,37,0.05
Ascophyllum nodosum,1982,7,0,7,1,2.088,37,0
Ascophyllum nodosum,1982,8,0,7,1,1.7399999999999998,37,0
Ascophyllum nodosum,1982,9,0,7,1,1.392,37,0
Ascophyllum nodosum,1982,10,3.3333333333333335,7,1,1.044,37,0.03333333333333333
Ascophyllum nodosum,1982,11,0,7,1,0.696,37,0
Ascophyllum nodosum,1982,12,0,7,1,0.348,37,0
Ascophyllum nodosum,1982,13,0,7,1,0,37,0
Ascophyllum nodosum,1983,5,0.42857142857142855,7,2,2.784,37,0.004285714285714285
Ascophyllum nodosum,1983,6,4.142857142857143,7,2,2.436,37,0.04142857142857143
Ascophyllum nodosum,1983,7,11.357142857142858,7,2,2.088,37,0.11357142857142857
Ascophyllum nodosum,1983,8,6.142857142857143,7,2,1.7399999999999998,37,0.06142857142857143
Ascophyllum nodosum,1983,9,0,7,2,1.392,37,0
Ascophyllum nodosum,1983,10,2.6571428571428575,7,2,1.044,37,0.026571428571428576
Ascophyllum nodosum,1983,11,0,7,2,0.696,37,0
Ascophyllum nodosum,1983,12,0,6,2,0.348,37,0
Ascophyllum nodosum,1984,5,0,6,3,2.784,37,0
Ascophyllum nodosum,1984,6,2.0833333333333335,6,3,2.436,37,0.020833333333333336
Ascophyllum nodosum,1984,7,2.0833333333333335,6,3,2.088,37,0.020833333333333336
Ascophyllum nodosum,1984,8,16.75,6,3,1.7399999999999998,37,0.1675
Ascophyllum nodosum,1984,9,12.5,6,3,1.392,37,0.125
Ascophyllum nodosum,1984,10,15.833333333333334,6,3,1.044,37,0.15833333333333333
Ascophyllum nodosum,1984,11,8.333333333333334,6,3,0.696,37,0.08333333333333334
Ascophyllum nodosum,1984,12,0,6,3,0.348,37,0
Ascophyllum nodosum,1984,13,0,5,3,0,37,0
Ascophyllum nodosum,1986,5,0,7,5,2.784,37,0
Ascophyllum nodosum,1986,6,16.944444444444443,7,5,2.436,37,0.16944444444444443
Ascophyllum nodosum,1986,7,0,7,5,2.088,37,0
Ascophyllum nodosum,1986,8,12.738095238095239,7,5,1.7399999999999998,37,0.1273809523809524
Ascophyllum nodosum,1986,9,0,7,5,1.392,37,0
Ascophyllum nodosum,1986,10,14.404761904761905,7,5,1.044,37,0.14404761904761906
Ascophyllum nodosum,1986,11,0,7,5,0.696,37,0
Ascophyllum nodosum,1986,12,0,7,5,0.348,37,0
Ascophyllum nodosum,1986,13,0,5,5,0,37,0
Ascophyllum nodosum,1987,5,3,5,6,2.784,37,0.03
Ascophyllum nodosum,1987,6,7.6190476190476195,7,6,2.436,37,0.0761904761904762
Ascophyllum nodosum,1987,7,32.714285714285715,7,6,2.088,37,0.3271428571428572
Ascophyllum nodosum,1987,8,12.142857142857142,7,6,1.7399999999999998,37,0.12142857142857143
Ascophyllum nodosum,1987,9,31.38095238095238,7,6,1.392,37,0.3138095238095238
Ascophyllum nodosum,1987,10,20.285714285714285,7,6,1.044,37,0.20285714285714285
Ascophyllum nodosum,1987,11,10,7,6,0.696,37,0.1
Ascophyllum nodosum,1987,12,0.5714285714285714,7,6,0.348,37,0.005714285714285714
Ascophyllum nodosum,1987,13,0,7,6,0,37,0
Ascophyllum nodosum,1988,5,0,6,7,2.784,37,0
Ascophyllum nodosum,1988,6,0.3888888888888889,6,7,2.436,37,0.0038888888888888888
Ascophyllum nodosum,1988,7,56,7,7,2.088,37,0.56
Ascophyllum nodosum,1988,8,54.285714285714285,7,7,1.7399999999999998,37,0.5428571428571428
Ascophyllum nodosum,1988,9,46.19047619047619,7,7,1.392,37,0.4619047619047619
Ascophyllum nodosum,1988,10,35.285714285714285,7,7,1.044,37,0.35285714285714287
Ascophyllum nodosum,1988,11,16.142857142857142,7,7,0.696,37,0.16142857142857142
Ascophyllum nodosum,1988,12,0,7,7,0.348,37,0
Ascophyllum nodosum,1988,13,0,5,7,0,37,0
Ascophyllum nodosum,1989,5,0.4,5,8,2.784,37,0.004
Ascophyllum nodosum,1989,6,0,7,8,2.436,37,0
Ascophyllum nodosum,1989,7,54.523809523809526,7,8,2.088,37,0.5452380952380953
Ascophyllum nodosum,1989,8,38,7,8,1.7399999999999998,37,0.38
Ascophyllum nodosum,1989,9,40,7,8,1.392,37,0.4
Ascophyllum nodosum,1989,10,3.8333333333333335,7,8,1.044,37,0.03833333333333334
Ascophyllum nodosum,1989,11,1.4285714285714286,7,8,0.696,37,0.014285714285714285
Ascophyllum nodosum,1989,12,0.1111111111111111,6,8,0.348,37,0.0011111111111111111
Ascophyllum nodosum,1989,13,0,4,8,0,37,0
Ascophyllum nodosum,1990,5,0,5,9,2.784,37,0
Ascophyllum nodosum,1990,6,13.333333333333332,7,9,2.436,37,0.13333333333333333
Ascophyllum nodosum,1990,7,47.142857142857146,7,9,2.088,37,0.4714285714285715
Ascophyllum nodosum,1990,8,30.428571428571427,7,9,1.7399999999999998,37,0.30428571428571427
Ascophyllum nodosum,1990,9,29.666666666666668,7,9,1.392,37,0.2966666666666667
Ascophyllum nodosum,1990,10,16.428571428571427,7,9,1.044,37,0.16428571428571426
Ascophyllum nodosum,1990,11,10.714285714285714,7,9,0.696,37,0.10714285714285714
Ascophyllum nodosum,1990,12,0,7,9,0.348,37,0
Ascophyllum nodosum,1990,13,0,7,9,0,37,0
Ascophyllum nodosum,1991,5,0,4,10,2.784,37,0
Ascophyllum nodosum,1991,6,9.8,5,10,2.436,37,0.098
Ascophyllum nodosum,1991,7,42.833333333333336,6,10,2.088,37,0.42833333333333334
Ascophyllum nodosum,1991,8,44.111111111111114,6,10,1.7399999999999998,37,0.4411111111111111
Ascophyllum nodosum,1991,9,39.166666666666664,6,10,1.392,37,0.39166666666666666
Ascophyllum nodosum,1991,10,33,6,10,1.044,37,0.33
Ascophyllum nodosum,1991,11,26.666666666666668,6,10,0.696,37,0.26666666666666666
Ascophyllum nodosum,1991,12,15.555555555555555,6,10,0.348,37,0.15555555555555556
Ascophyllum nodosum,1991,13,0.3888888888888889,6,10,0,37,0.0038888888888888888
Ascophyllum nodosum,1992,5,0,5,11,2.784,37,0
Ascophyllum nodosum,1992,6,5.555555555555556,6,11,2.436,37,0.05555555555555556
Ascophyllum nodosum,1992,7,45.15555555555556,6,11,2.088,37,0.4515555555555556
Ascophyllum nodosum,1992,8,52.416666666666664,6,11,1.7399999999999998,37,0.5241666666666667
Ascophyllum nodosum,1992,9,40.30555555555556,6,11,1.392,37,0.40305555555555556
Ascophyllum nodosum,1992,10,27.055555555555557,6,11,1.044,37,0.27055555555555555
Ascophyllum nodosum,1992,11,15.097222222222223,6,11,0.696,37,0.15097222222222223
Ascophyllum nodosum,1992,12,2.5,4,11,0.348,37,0.025
Ascophyllum nodosum,1992,13,0,4,11,0,37,0
Ascophyllum nodosum,1993,5,0,5,12,2.784,37,0
Ascophyllum nodosum,1993,6,12.380952380952381,7,12,2.436,37,0.12380952380952381
Ascophyllum nodosum,1993,7,25.095238095238095,7,12,2.088,37,0.2509523809523809
Ascophyllum nodosum,1993,8,49.04761904761905,7,12,1.7399999999999998,37,0.4904761904761905
Ascophyllum nodosum,1993,9,31.952380952380953,7,12,1.392,37,0.31952380952380954
Ascophyllum nodosum,1993,10,19.57142857142857,7,12,1.044,37,0.1957142857142857
Ascophyllum nodosum,1993,11,8.095238095238095,7,12,0.696,37,0.08095238095238094
Ascophyllum nodosum,1993,12,0,7,12,0.348,37,0
Ascophyllum nodosum,1993,13,0,5,12,0,37,0
Ascophyllum nodosum,1994,5,0.9047619047619048,7,13,2.784,37,0.009047619047619047
Ascophyllum nodosum,1994,6,9.523809523809524,7,13,2.436,37,0.09523809523809523
Ascophyllum nodosum,1994,7,22.380952380952383,7,13,2.088,37,0.22380952380952382
Ascophyllum nodosum,1994,8,51.42857142857143,7,13,1.7399999999999998,37,0.5142857142857143
Ascophyllum nodosum,1994,9,40.30952380952381,7,13,1.392,37,0.4030952380952381
Ascophyllum nodosum,1994,10,24.011904761904763,7,13,1.044,37,0.24011904761904762
Ascophyllum nodosum,1994,11,20.642857142857142,7,13,0.696,37,0.20642857142857143
Ascophyllum nodosum,1994,12,4.761904761904762,7,13,0.348,37,0.047619047619047616
Ascophyllum nodosum,1994,13,0,7,13,0,37,0
Ascophyllum nodosum,1995,5,0,3,14,2.784,37,0
Ascophyllum nodosum,1995,6,0,6,14,2.436,37,0
Ascophyllum nodosum,1995,7,39.27777777777778,6,14,2.088,37,0.3927777777777778
Ascophyllum nodosum,1995,8,56.90555555555556,6,14,1.7399999999999998,37,0.5690555555555555
Ascophyllum nodosum,1995,9,41.45,6,14,1.392,37,0.41450000000000004
Ascophyllum nodosum,1995,10,39.166666666666664,6,14,1.044,37,0.39166666666666666
Ascophyllum nodosum,1995,11,16.666666666666668,6,14,0.696,37,0.16666666666666669
Ascophyllum nodosum,1995,12,0.4444444444444444,6,14,0.348,37,0.0044444444444444444
Ascophyllum nodosum,1995,13,0,5,14,0,37,0
Ascophyllum nodosum,1996,5,0,4,15,2.784,37,0
Ascophyllum nodosum,1996,6,0,3,15,2.436,37,0
Ascophyllum nodosum,1996,7,39.875,4,15,2.088,37,0.39875
Ascophyllum nodosum,1996,8,47.16666666666667,4,15,1.7399999999999998,37,0.47166666666666673
Ascophyllum nodosum,1996,9,33.833333333333336,4,15,1.392,37,0.3383333333333334
Ascophyllum nodosum,1996,10,30.408333333333335,4,15,1.044,37,0.30408333333333337
Ascophyllum nodosum,1996,11,0,4,15,0.696,37,0
Ascophyllum nodosum,1996,12,4.722222222222222,3,15,0.348,37,0.04722222222222222
Ascophyllum nodosum,1996,13,0,2,15,0,37,0
Ascophyllum nodosum,1997,5,0,5,16,2.784,37,0
Ascophyllum nodosum,1997,6,0,6,16,2.436,37,0
Ascophyllum nodosum,1997,7,28.333333333333336,6,16,2.088,37,0.2833333333333334
Ascophyllum nodosum,1997,8,36.666666666666664,6,16,1.7399999999999998,37,0.36666666666666664
Ascophyllum nodosum,1997,9,30.91111111111111,6,16,1.392,37,0.3091111111111111
Ascophyllum nodosum,1997,10,27.45,6,16,1.044,37,0.27449999999999997
Ascophyllum nodosum,1997,11,11.455555555555556,6,16,0.696,37,0.11455555555555556
Ascophyllum nodosum,1997,12,0.2777777777777778,6,16,0.348,37,0.002777777777777778
Ascophyllum nodosum,1997,13,0,4,16,0,37,0
Ascophyllum nodosum,1998,5,0,5,17,2.784,37,0
Ascophyllum nodosum,1998,6,0,5,17,2.436,37,0
Ascophyllum nodosum,1998,7,25.523809523809526,7,17,2.088,37,0.25523809523809526
Ascophyllum nodosum,1998,8,46.38095238095238,7,17,1.7399999999999998,37,0.4638095238095238
Ascophyllum nodosum,1998,9,45.761904761904766,7,17,1.392,37,0.45761904761904765
Ascophyllum nodosum,1998,10,33.42857142857143,7,17,1.044,37,0.3342857142857143
Ascophyllum nodosum,1998,11,22.38095238095238,7,17,0.696,37,0.2238095238095238
Ascophyllum nodosum,1998,12,0.2380952380952381,7,17,0.348,37,0.002380952380952381
Ascophyllum nodosum,1998,13,0,6,17,0,37,0
Ascophyllum nodosum,1999,5,0,4,18,2.784,37,0
Ascophyllum nodosum,1999,6,0,5,18,2.436,37,0
Ascophyllum nodosum,1999,7,10.066666666666666,5,18,2.088,37,0.10066666666666667
Ascophyllum nodosum,1999,8,37.266666666666666,5,18,1.7399999999999998,37,0.37266666666666665
Ascophyllum nodosum,1999,9,33.2,5,18,1.392,37,0.332
Ascophyllum nodosum,1999,10,22.066666666666666,5,18,1.044,37,0.22066666666666668
Ascophyllum nodosum,1999,11,0.03333333333333333,5,18,0.696,37,3.333333333333333e-4
Ascophyllum nodosum,1999,12,0.8666666666666666,5,18,0.348,37,0.008666666666666666
Ascophyllum nodosum,1999,13,0,5,18,0,37,0
Ascophyllum nodosum,2000,5,0,7,19,2.784,37,0
Ascophyllum nodosum,2000,6,0,7,19,2.436,37,0
Ascophyllum nodosum,2000,7,19.761904761904763,7,19,2.088,37,0.19761904761904764
Ascophyllum nodosum,2000,8,54.952380952380956,7,19,1.7399999999999998,37,0.5495238095238095
Ascophyllum nodosum,2000,9,45.095238095238095,7,19,1.392,37,0.45095238095238094
Ascophyllum nodosum,2000,10,34.857142857142854,7,19,1.044,37,0.34857142857142853
Ascophyllum nodosum,2000,11,10.047619047619047,7,19,0.696,37,0.10047619047619047
Ascophyllum nodosum,2000,12,0.2857142857142857,7,19,0.348,37,0.002857142857142857
Ascophyllum nodosum,2000,13,0,6,19,0,37,0
Ascophyllum nodosum,2001,5,0,3,20,2.784,37,0
Ascophyllum nodosum,2001,6,0.2,5,20,2.436,37,0.002
Ascophyllum nodosum,2001,7,26.5,6,20,2.088,37,0.265
Ascophyllum nodosum,2001,8,42.111111111111114,6,20,1.7399999999999998,37,0.42111111111111116
Ascophyllum nodosum,2001,9,30.166666666666668,6,20,1.392,37,0.3016666666666667
Ascophyllum nodosum,2001,10,20.555555555555557,6,20,1.044,37,0.20555555555555557
Ascophyllum nodosum,2001,11,0,6,20,0.696,37,0
Ascophyllum nodosum,2001,12,0,6,20,0.348,37,0
Ascophyllum nodosum,2001,13,0,6,20,0,37,0
Ascophyllum nodosum,2002,5,0,5,21,2.784,37,0
Ascophyllum nodosum,2002,6,0,5,21,2.436,37,0
Ascophyllum nodosum,2002,7,31.753333333333334,5,21,2.088,37,0.31753333333333333
Ascophyllum nodosum,2002,8,33.82666666666667,5,21,1.7399999999999998,37,0.33826666666666666
Ascophyllum nodosum,2002,9,34.42,5,21,1.392,37,0.3442
Ascophyllum nodosum,2002,10,20.333333333333336,5,21,1.044,37,0.20333333333333337
Ascophyllum nodosum,2002,11,0,5,21,0.696,37,0
Ascophyllum nodosum,2002,12,0.13333333333333333,5,21,0.348,37,0.0013333333333333333
Ascophyllum nodosum,2002,13,0,4,21,0,37,0
Ascophyllum nodosum,2003,5,0,5,22,2.784,37,0
Ascophyllum nodosum,2003,6,12,5,22,2.436,37,0.12
Ascophyllum nodosum,2003,7,35.666666666666664,5,22,2.088,37,0.35666666666666663
Ascophyllum nodosum,2003,8,40,5,22,1.7399999999999998,37,0.4
Ascophyllum nodosum,2003,9,23.666666666666664,5,22,1.392,37,0.23666666666666664
Ascophyllum nodosum,2003,10,14.4,5,22,1.044,37,0.14400000000000002
Ascophyllum nodosum,2003,11,1.2,5,22,0.696,37,0.012
Ascophyllum nodosum,2003,12,0,5,22,0.348,37,0
Ascophyllum nodosum,2003,13,0,4,22,0,37,0
Ascophyllum nodosum,2004,5,0,4,23,2.784,37,0
Ascophyllum nodosum,2004,6,0,5,23,2.436,37,0
Ascophyllum nodosum,2004,7,13.933333333333334,5,23,2.088,37,0.13933333333333334
Ascophyllum nodosum,2004,8,19.866666666666667,5,23,1.7399999999999998,37,0.19866666666666666
Ascophyllum nodosum,2004,9,32.53333333333333,5,23,1.392,37,0.3253333333333333
Ascophyllum nodosum,2004,10,33.86666666666667,5,23,1.044,37,0.33866666666666667
Ascophyllum nodosum,2004,11,19.666666666666664,5,23,0.696,37,0.19666666666666666
Ascophyllum nodosum,2004,12,20.066666666666666,5,23,0.348,37,0.20066666666666666
Ascophyllum nodosum,2004,13,14.666666666666666,5,23,0,37,0.14666666666666667
Ascophyllum nodosum,2005,5,0,3,24,2.784,37,0
Ascophyllum nodosum,2005,6,0,4,24,2.436,37,0
Ascophyllum nodosum,2005,7,25,4,24,2.088,37,0.25
Ascophyllum nodosum,2005,8,42.41666666666667,4,24,1.7399999999999998,37,0.4241666666666667
Ascophyllum nodosum,2005,9,45.583333333333336,4,24,1.392,37,0.45583333333333337
Ascophyllum nodosum,2005,10,12.291666666666666,4,24,1.044,37,0.12291666666666666
Ascophyllum nodosum,2005,11,4.416666666666666,4,24,0.696,37,0.04416666666666666
Ascophyllum nodosum,2005,12,3.888888888888889,3,24,0.348,37,0.03888888888888889
Ascophyllum nodosum,2005,13,0,2,24,0,37,0
Ascophyllum nodosum,2006,5,19.933333333333334,5,25,2.784,37,0.19933333333333333
