organism,year,level,n_transects,year_zero,tidalheight,years_pres,density,density_nonzero
Anurida maritima,1995,12,6,14,0.348,36,0,0.01
Anurida maritima,1995,13,5,14,0,36,0,0.01
Anurida maritima,1996,5,4,15,2.784,36,54.16666666666666,54.16666666666666
Anurida maritima,1996,6,3,15,2.436,36,86.11111111111111,86.11111111111111
Anurida maritima,1996,7,4,15,2.088,36,2.083333333333333,2.083333333333333
Anurida maritima,1996,8,4,15,1.7399999999999998,36,0,0.01
Anurida maritima,1996,9,4,15,1.392,36,0,0.01
Anurida maritima,1996,10,4,15,1.044,36,0,0.01
Anurida maritima,1996,11,4,15,0.696,36,0,0.01
Anurida maritima,1996,12,3,15,0.348,36,0,0.01
Anurida maritima,1996,13,2,15,0,36,0,0.01
Anurida maritima,1997,5,5,16,2.784,36,6.666666666666666,6.666666666666666
Anurida maritima,1997,6,6,16,2.436,36,19.444444444444443,19.444444444444443
Anurida maritima,1997,7,6,16,2.088,36,115.27777777777777,115.27777777777777
Anurida maritima,1997,8,6,16,1.7399999999999998,36,37.5,37.5
Anurida maritima,1997,9,6,16,1.392,36,0,0.01
Anurida maritima,1997,10,6,16,1.044,36,0,0.01
Anurida maritima,1997,11,6,16,0.696,36,69.44444444444444,69.44444444444444
Anurida maritima,1997,12,6,16,0.348,36,30.555555555555554,30.555555555555554
Anurida maritima,1997,13,4,16,0,36,0,0.01
Anurida maritima,1998,5,5,17,2.784,36,180.00000000000003,180.00000000000003
Anurida maritima,1998,6,5,17,2.436,36,51.66666666666666,51.66666666666666
Anurida maritima,1998,7,7,17,2.088,36,73.80952380952381,73.80952380952381
Anurida maritima,1998,8,7,17,1.7399999999999998,36,204.76190476190473,204.76190476190473
Anurida maritima,1998,9,7,17,1.392,36,90.47619047619047,90.47619047619047
Anurida maritima,1998,10,7,17,1.044,36,3.5714285714285716,3.5714285714285716
Anurida maritima,1998,11,7,17,0.696,36,0,0.01
Anurida maritima,1998,12,7,17,0.348,36,0,0.01
Anurida maritima,1998,13,6,17,0,36,0,0.01
Anurida maritima,1999,5,4,18,2.784,36,72.91666666666667,72.91666666666667
Anurida maritima,1999,6,5,18,2.436,36,18.333333333333332,18.333333333333332
Anurida maritima,1999,7,5,18,2.088,36,46.66666666666667,46.66666666666667
Anurida maritima,1999,8,5,18,1.7399999999999998,36,28.333333333333332,28.333333333333332
Anurida maritima,1999,9,5,18,1.392,36,6.666666666666666,6.666666666666666
Anurida maritima,1999,10,5,18,1.044,36,3.333333333333333,3.333333333333333
Anurida maritima,1999,11,5,18,0.696,36,0,0.01
Anurida maritima,1999,12,5,18,0.348,36,0,0.01
Anurida maritima,1999,13,5,18,0,36,0,0.01
Anurida maritima,2000,5,7,19,2.784,36,54.76190476190476,54.76190476190476
Anurida maritima,2000,6,7,19,2.436,36,57.142857142857146,57.142857142857146
Anurida maritima,2000,7,7,19,2.088,36,64.28571428571428,64.28571428571428
Anurida maritima,2000,8,7,19,1.7399999999999998,36,30.952380952380953,30.952380952380953
Anurida maritima,2000,9,7,19,1.392,36,13.095238095238097,13.095238095238097
Anurida maritima,2000,10,7,19,1.044,36,0,0.01
Anurida maritima,2000,11,7,19,0.696,36,0,0.01
Anurida maritima,2000,12,7,19,0.348,36,0,0.01
Anurida maritima,2000,13,6,19,0,36,0,0.01
Anurida maritima,2001,5,3,20,2.784,36,0,0.01
Anurida maritima,2001,6,5,20,2.436,36,5,5
Anurida maritima,2001,7,6,20,2.088,36,6.944444444444445,6.944444444444445
Anurida maritima,2001,8,6,20,1.7399999999999998,36,0,0.01
Anurida maritima,2001,9,6,20,1.392,36,0,0.01
Anurida maritima,2001,10,6,20,1.044,36,0,0.01
Anurida maritima,2001,11,6,20,0.696,36,0,0.01
Anurida maritima,2001,12,6,20,0.348,36,0,0.01
Anurida maritima,2001,13,6,20,0,36,0,0.01
Anurida maritima,2002,5,5,21,2.784,36,38.33333333333333,38.33333333333333
Anurida maritima,2002,6,5,21,2.436,36,61.666666666666664,61.666666666666664
Anurida maritima,2002,7,5,21,2.088,36,58.333333333333336,58.333333333333336
Anurida maritima,2002,8,5,21,1.7399999999999998,36,90.00000000000001,90.00000000000001
Anurida maritima,2002,9,5,21,1.392,36,33.333333333333336,33.333333333333336
Anurida maritima,2002,10,5,21,1.044,36,0,0.01
Anurida maritima,2002,11,5,21,0.696,36,0,0.01
Anurida maritima,2002,12,5,21,0.348,36,0,0.01
Anurida maritima,2002,13,4,21,0,36,0,0.01
Anurida maritima,2003,5,5,22,2.784,36,98.33333333333333,98.33333333333333
Anurida maritima,2003,6,5,22,2.436,36,110.00000000000001,110.00000000000001
Anurida maritima,2003,7,5,22,2.088,36,80,80
Anurida maritima,2003,8,5,22,1.7399999999999998,36,55.00000000000001,55.00000000000001
Anurida maritima,2003,9,5,22,1.392,36,0,0.01
Anurida maritima,2003,10,5,22,1.044,36,0,0.01
Anurida maritima,2003,11,5,22,0.696,36,0,0.01
Anurida maritima,2003,12,5,22,0.348,36,0,0.01
Anurida maritima,2003,13,4,22,0,36,0,0.01
Anurida maritima,2004,5,4,23,2.784,36,16.666666666666664,16.666666666666664
Anurida maritima,2004,6,5,23,2.436,36,63.33333333333333,63.33333333333333
Anurida maritima,2004,7,5,23,2.088,36,56.666666666666664,56.666666666666664
Anurida maritima,2004,8,5,23,1.7399999999999998,36,126.66666666666666,126.66666666666666
Anurida maritima,2004,9,5,23,1.392,36,145,145
Anurida maritima,2004,10,5,23,1.044,36,31.666666666666664,31.666666666666664
Anurida maritima,2004,11,5,23,0.696,36,1.6666666666666665,1.6666666666666665
Anurida maritima,2004,12,5,23,0.348,36,0,0.01
Anurida maritima,2004,13,5,23,0,36,0,0.01
Anurida maritima,2005,5,3,24,2.784,36,63.88888888888889,63.88888888888889
Anurida maritima,2005,6,4,24,2.436,36,33.33333333333333,33.33333333333333
Anurida maritima,2005,7,4,24,2.088,36,106.25000000000001,106.25000000000001
Anurida maritima,2005,8,4,24,1.7399999999999998,36,56.25,56.25
Anurida maritima,2005,9,4,24,1.392,36,18.75,18.75
Anurida maritima,2005,10,4,24,1.044,36,0,0.01
Anurida maritima,2005,11,4,24,0.696,36,0,0.01
Anurida maritima,2005,12,3,24,0.348,36,0,0.01
Anurida maritima,2005,13,2,24,0,36,0,0.01
Anurida maritima,2006,5,5,25,2.784,36,86.66666666666666,86.66666666666666
Anurida maritima,2006,6,6,25,2.436,36,79.16666666666666,79.16666666666666
Anurida maritima,2006,7,6,25,2.088,36,37.5,37.5
Anurida maritima,2006,8,6,25,1.7399999999999998,36,37.5,37.5
Anurida maritima,2006,9,6,25,1.392,36,34.72222222222222,34.72222222222222
Anurida maritima,2006,10,6,25,1.044,36,0,0.01
Anurida maritima,2006,11,6,25,0.696,36,1.3888888888888888,1.3888888888888888
Anurida maritima,2006,12,5,25,0.348,36,3.333333333333333,3.333333333333333
Anurida maritima,2006,13,3,25,0,36,0,0.01
Anurida maritima,2009,5,5,28,2.784,36,245,245
Anurida maritima,2009,6,6,28,2.436,36,93.05555555555557,93.05555555555557
Anurida maritima,2009,7,6,28,2.088,36,181.94444444444443,181.94444444444443
Anurida maritima,2009,8,6,28,1.7399999999999998,36,29.166666666666668,29.166666666666668
Anurida maritima,2009,9,6,28,1.392,36,0,0.01
Anurida maritima,2009,10,6,28,1.044,36,4.166666666666666,4.166666666666666
Anurida maritima,2009,11,6,28,0.696,36,104.16666666666667,104.16666666666667
Anurida maritima,2009,12,4,28,0.348,36,0,0.01
Anurida maritima,2009,13,1,28,0,36,0,0.01
Anurida maritima,2010,5,3,29,2.784,36,11.11111111111111,11.11111111111111
Anurida maritima,2010,6,3,29,2.436,36,50,50
Anurida maritima,2010,7,3,29,2.088,36,63.888888888888886,63.888888888888886
Anurida maritima,2010,8,3,29,1.7399999999999998,36,19.444444444444443,19.444444444444443
Anurida maritima,2010,9,3,29,1.392,36,0,0.01
Anurida maritima,2010,10,3,29,1.044,36,4.166666666666666,4.166666666666666
Anurida maritima,2010,11,3,29,0.696,36,0,0.01
Anurida maritima,2010,12,3,29,0.348,36,0,0.01
Anurida maritima,2010,13,2,29,0,36,0,0.01
Anurida maritima,2011,5,3,30,2.784,36,13.88888888888889,13.88888888888889
Anurida maritima,2011,6,4,30,2.436,36,16.666666666666668,16.666666666666668
Anurida maritima,2011,7,4,30,2.088,36,85.41666666666666,85.41666666666666
Anurida maritima,2011,8,4,30,1.7399999999999998,36,16.666666666666664,16.666666666666664
Anurida maritima,2011,9,4,30,1.392,36,58.333333333333336,58.333333333333336
Anurida maritima,2011,10,4,30,1.044,36,41.666666666666664,41.666666666666664
Anurida maritima,2011,11,4,30,0.696,36,29.166666666666668,29.166666666666668
Anurida maritima,2011,12,4,30,0.348,36,0,0.01
Anurida maritima,2012,5,4,31,2.784,36,20.833333333333332,20.833333333333332
Anurida maritima,2012,6,4,31,2.436,36,168.75,168.75
Anurida maritima,2012,7,4,31,2.088,36,135.41666666666666,135.41666666666666
Anurida maritima,2012,8,4,31,1.7399999999999998,36,0,0.01
Anurida maritima,2012,9,4,31,1.392,36,33.33333333333333,33.33333333333333
Anurida maritima,2012,10,4,31,1.044,36,4.166666666666666,4.166666666666666
Anurida maritima,2012,11,4,31,0.696,36,0,0.01
Anurida maritima,2012,12,3,31,0.348,36,0,0.01
Anurida maritima,2013,5,2,32,2.784,36,37.5,37.5
Anurida maritima,2013,6,3,32,2.436,36,25,25
Anurida maritima,2013,7,2,32,2.088,36,0,0.01
Anurida maritima,2013,8,3,32,1.7399999999999998,36,0,0.01
Anurida maritima,2013,9,3,32,1.392,36,0,0.01
Anurida maritima,2013,10,3,32,1.044,36,0,0.01
Anurida maritima,2013,11,3,32,0.696,36,0,0.01
Anurida maritima,2013,12,3,32,0.348,36,0,0.01
Anurida maritima,2013,13,2,32,0,36,0,0.01
Anurida maritima,2014,5,4,33,2.784,36,114.58333333333334,114.58333333333334
Anurida maritima,2014,6,4,33,2.436,36,75,75
Anurida maritima,2014,7,4,33,2.088,36,208.33333333333334,208.33333333333334
Anurida maritima,2014,8,4,33,1.7399999999999998,36,22.916666666666668,22.916666666666668
Anurida maritima,2014,9,4,33,1.392,36,10.416666666666666,10.416666666666666
Anurida maritima,2014,10,4,33,1.044,36,0,0.01
Anurida maritima,2014,11,4,33,0.696,36,0,0.01
Anurida maritima,2014,12,4,33,0.348,36,0,0.01
Anurida maritima,2014,13,2,33,0,36,0,0.01
Anurida maritima,2015,5,3,34,2.784,36,69.44444444444444,69.44444444444444
Anurida maritima,2015,6,4,34,2.436,36,50,50
Anurida maritima,2015,7,4,34,2.088,36,12.5,12.5
Anurida maritima,2015,8,4,34,1.7399999999999998,36,0,0.01
Anurida maritima,2015,9,4,34,1.392,36,0,0.01
Anurida maritima,2015,10,4,34,1.044,36,0,0.01
Anurida maritima,2015,11,4,34,0.696,36,0,0.01
Anurida maritima,2015,12,3,34,0.348,36,0,0.01
Anurida maritima,2016,5,4,35,2.784,36,20.833333333333332,20.833333333333332
Anurida maritima,2016,6,4,35,2.436,36,166.66666666666666,166.66666666666666
Anurida maritima,2016,7,4,35,2.088,36,4.166666666666666,4.166666666666666
Anurida maritima,2016,8,4,35,1.7399999999999998,36,43.75000000000001,43.75000000000001
Anurida maritima,2016,9,4,35,1.392,36,16.666666666666664,16.666666666666664
Anurida maritima,2016,10,4,35,1.044,36,0,0.01
Anurida maritima,2016,11,4,35,0.696,36,0,0.01
Anurida maritima,2016,12,3,35,0.348,36,0,0.01
Anurida maritima,2016,13,1,35,0,36,0,0.01
Anurida maritima,2019,5,4,38,2.784,36,35.41666666666667,35.41666666666667
Anurida maritima,2019,6,5,38,2.436,36,108.33333333333336,108.33333333333336
Anurida maritima,2019,7,5,38,2.088,36,286.6666666666667,286.6666666666667
Anurida maritima,2019,8,5,38,1.7399999999999998,36,191.66666666666669,191.66666666666669
Anurida maritima,2019,9,5,38,1.392,36,6.666666666666666,6.666666666666666
Anurida maritima,2019,10,5,38,1.044,36,16.666666666666668,16.666666666666668
Anurida maritima,2019,11,5,38,0.696,36,426.66666666666663,426.66666666666663
Anurida maritima,2019,12,5,38,0.348,36,25,25
Anurida maritima,2019,13,2,38,0,36,0,0.01
Anurida maritima,2020,5,3,39,2.784,36,100,100
Anurida maritima,2020,6,3,39,2.436,36,102.77777777777776,102.77777777777776
Anurida maritima,2020,7,3,39,2.088,36,116.66666666666667,116.66666666666667
Anurida maritima,2020,8,3,39,1.7399999999999998,36,488.8888888888889,488.8888888888889
Anurida maritima,2020,9,3,39,1.392,36,454.1666666666667,454.1666666666667
Anurida maritima,2020,10,3,39,1.044,36,0,0.01
Anurida maritima,2020,11,3,39,0.696,36,0,0.01
Anurida maritima,2020,12,2,39,0.348,36,0,0.01
Anurida maritima,2020,13,2,39,0,36,0,0.01
Anurida maritima,2021,5,4,40,2.784,36,39.58333333333333,39.58333333333333
Anurida maritima,2021,6,5,40,2.436,36,15,15
Anurida maritima,2021,7,6,40,2.088,36,26.38888888888889,26.38888888888889
Anurida maritima,2021,8,6,40,1.7399999999999998,36,6.944444444444445,6.944444444444445
Anurida maritima,2021,9,6,40,1.392,36,16.666666666666664,16.666666666666664
Anurida maritima,2021,10,6,40,1.044,36,0,0.01
Anurida maritima,2021,11,6,40,0.696,36,0,0.01
Anurida maritima,2021,12,5,40,0.348,36,8.333333333333334,8.333333333333334
Anurida maritima,2021,13,4,40,0,36,0,0.01
Anurida maritima,2022,5,4,41,2.784,36,0,0.01
Anurida maritima,2022,6,5,41,2.436,36,0,0.01
Anurida maritima,2022,7,5,41,2.088,36,0,0.01
Anurida maritima,2022,8,5,41,1.7399999999999998,36,0,0.01
Anurida maritima,2022,9,5,41,1.392,36,0,0.01
Anurida maritima,2022,10,5,41,1.044,36,0,0.01
Anurida maritima,2022,11,5,41,0.696,36,0,0.01
Anurida maritima,2022,12,5,41,0.348,36,0,0.01
Anurida maritima,2022,13,4,41,0,36,0,0.01
Anurida maritima,2023,5,5,42,2.784,36,63.33333333333333,63.33333333333333
Anurida maritima,2023,6,5,42,2.436,36,16.666666666666668,16.666666666666668
Anurida maritima,2023,7,5,42,2.088,36,18.333333333333332,18.333333333333332
Anurida maritima,2023,8,5,42,1.7399999999999998,36,6.666666666666666,6.666666666666666
Anurida maritima,2023,9,5,42,1.392,36,0,0.01
Anurida maritima,2023,10,5,42,1.044,36,0,0.01
Anurida maritima,2023,11,5,42,0.696,36,0,0.01
Anurida maritima,2023,12,5,42,0.348,36,0,0.01
Anurida maritima,2023,13,5,42,0,36,0,0.01
Asterias forbesi,1982,7,3,1,2.088,6,0,0.01
Asterias forbesi,1982,8,3,1,1.7399999999999998,6,0,0.01
Asterias forbesi,1982,9,3,1,1.392,6,0,0.01
Asterias forbesi,1982,10,3,1,1.044,6,0,0.01
Asterias forbesi,1982,11,3,1,0.696,6,0,0.01
Asterias forbesi,1982,12,3,1,0.348,6,0,0.01
Asterias forbesi,1982,13,3,1,0,6,0,0.01
Asterias forbesi,1983,7,3,2,2.088,6,0,0.01
Asterias forbesi,1983,8,3,2,1.7399999999999998,6,0,0.01
Asterias forbesi,1983,9,3,2,1.392,6,0,0.01
Asterias forbesi,1983,10,3,2,1.044,6,0,0.01
Asterias forbesi,1983,11,3,2,0.696,6,0,0.01
Asterias forbesi,1983,12,2,2,0.348,6,0,0.01
Asterias forbesi,1984,7,2,3,2.088,6,0,0.01
Asterias forbesi,1984,8,2,3,1.7399999999999998,6,0,0.01
Asterias forbesi,1984,9,2,3,1.392,6,0,0.01
Asterias forbesi,1984,10,2,3,1.044,6,0,0.01
Asterias forbesi,1984,11,2,3,0.696,6,0,0.01
Asterias forbesi,1984,12,2,3,0.348,6,0,0.01
Asterias forbesi,1984,13,1,3,0,6,0,0.01
Asterias forbesi,1986,7,3,5,2.088,6,0,0.01
Asterias forbesi,1986,8,3,5,1.7399999999999998,6,0,0.01
Asterias forbesi,1986,9,3,5,1.392,6,0,0.01
Asterias forbesi,1986,10,3,5,1.044,6,0,0.01
Asterias forbesi,1986,11,3,5,0.696,6,0,0.01
Asterias forbesi,1986,12,3,5,0.348,6,0,0.01
Asterias forbesi,1986,13,3,5,0,6,0,0.01
Asterias forbesi,1987,7,3,6,2.088,6,0,0.01
Asterias forbesi,1987,8,3,6,1.7399999999999998,6,0,0.01
Asterias forbesi,1987,9,3,6,1.392,6,0,0.01
Asterias forbesi,1987,10,3,6,1.044,6,0,0.01
Asterias forbesi,1987,11,3,6,0.696,6,0,0.01
Asterias forbesi,1987,12,3,6,0.348,6,0,0.01
Asterias forbesi,1987,13,3,6,0,6,0,0.01
Asterias forbesi,1988,7,3,7,2.088,6,0,0.01
Asterias forbesi,1988,8,3,7,1.7399999999999998,6,0,0.01
Asterias forbesi,1988,9,3,7,1.392,6,0,0.01
Asterias forbesi,1988,10,3,7,1.044,6,0,0.01
Asterias forbesi,1988,11,3,7,0.696,6,0,0.01
Asterias forbesi,1988,12,3,7,0.348,6,0,0.01
Asterias forbesi,1988,13,3,7,0,6,0,0.01
Asterias forbesi,1989,7,3,8,2.088,6,0,0.01
Asterias forbesi,1989,8,3,8,1.7399999999999998,6,0,0.01
Asterias forbesi,1989,9,3,8,1.392,6,0,0.01
Asterias forbesi,1989,10,3,8,1.044,6,0,0.01
Asterias forbesi,1989,11,3,8,0.696,6,0,0.01
Asterias forbesi,1989,12,3,8,0.348,6,0,0.01
Asterias forbesi,1989,13,2,8,0,6,0,0.01
Asterias forbesi,1990,7,3,9,2.088,6,0,0.01
Asterias forbesi,1990,8,3,9,1.7399999999999998,6,0,0.01
Asterias forbesi,1990,9,3,9,1.392,6,0,0.01
Asterias forbesi,1990,10,3,9,1.044,6,0,0.01
Asterias forbesi,1990,11,3,9,0.696,6,0,0.01
Asterias forbesi,1990,12,3,9,0.348,6,2.7777777777777777,2.7777777777777777
Asterias forbesi,1990,13,3,9,0,6,16.666666666666664,16.666666666666664
Asterias forbesi,1991,7,2,10,2.088,6,0,0.01
Asterias forbesi,1991,8,2,10,1.7399999999999998,6,0,0.01
Asterias forbesi,1991,9,2,10,1.392,6,0,0.01
Asterias forbesi,1991,10,2,10,1.044,6,0,0.01
Asterias forbesi,1991,11,2,10,0.696,6,0,0.01
Asterias forbesi,1991,12,2,10,0.348,6,0,0.01
Asterias forbesi,1991,13,2,10,0,6,0,0.01
Asterias forbesi,1992,7,3,11,2.088,6,0,0.01
Asterias forbesi,1992,8,3,11,1.7399999999999998,6,0,0.01
Asterias forbesi,1992,9,3,11,1.392,6,0,0.01
Asterias forbesi,1992,10,3,11,1.044,6,0,0.01
Asterias forbesi,1992,11,3,11,0.696,6,0,0.01
Asterias forbesi,1992,12,3,11,0.348,6,0,0.01
Asterias forbesi,1992,13,3,11,0,6,2.7777777777777777,2.7777777777777777
Asterias forbesi,1993,7,3,12,2.088,6,0,0.01
Asterias forbesi,1993,8,3,12,1.7399999999999998,6,0,0.01
Asterias forbesi,1993,9,3,12,1.392,6,0,0.01
Asterias forbesi,1993,10,3,12,1.044,6,0,0.01
Asterias forbesi,1993,11,3,12,0.696,6,0,0.01
Asterias forbesi,1993,12,3,12,0.348,6,0,0.01
Asterias forbesi,1993,13,2,12,0,6,0,0.01
Asterias forbesi,1994,7,3,13,2.088,6,0,0.01
Asterias forbesi,1994,8,3,13,1.7399999999999998,6,0,0.01
Asterias forbesi,1994,9,3,13,1.392,6,0,0.01
Asterias forbesi,1994,10,3,13,1.044,6,0,0.01
Asterias forbesi,1994,11,3,13,0.696,6,0,0.01
Asterias forbesi,1994,12,3,13,0.348,6,2.7777777777777777,2.7777777777777777
Asterias forbesi,1994,13,3,13,0,6,2.7777777777777777,2.7777777777777777
Asterias forbesi,1995,7,3,14,2.088,6,0,0.01
Asterias forbesi,1995,8,3,14,1.7399999999999998,6,0,0.01
Asterias forbesi,1995,9,3,14,1.392,6,0,0.01
Asterias forbesi,1995,10,3,14,1.044,6,0,0.01
Asterias forbesi,1995,11,3,14,0.696,6,0,0.01
Asterias forbesi,1995,12,3,14,0.348,6,0,0.01
Asterias forbesi,1995,13,3,14,0,6,0,0.01
Asterias forbesi,1996,7,2,15,2.088,6,0,0.01
Asterias forbesi,1996,8,2,15,1.7399999999999998,6,0,0.01
Asterias forbesi,1996,9,2,15,1.392,6,0,0.01
Asterias forbesi,1996,10,2,15,1.044,6,0,0.01
Asterias forbesi,1996,11,2,15,0.696,6,0,0.01
Asterias forbesi,1996,12,2,15,0.348,6,0,0.01
Asterias forbesi,1996,13,2,15,0,6,0,0.01
Asterias forbesi,1997,7,2,16,2.088,6,0,0.01
Asterias forbesi,1997,8,2,16,1.7399999999999998,6,0,0.01
Asterias forbesi,1997,9,2,16,1.392,6,0,0.01
Asterias forbesi,1997,10,2,16,1.044,6,0,0.01
Asterias forbesi,1997,11,2,16,0.696,6,0,0.01
Asterias forbesi,1997,12,2,16,0.348,6,0,0.01
Asterias forbesi,1997,13,2,16,0,6,0,0.01
Asterias forbesi,1998,7,3,17,2.088,6,0,0.01
Asterias forbesi,1998,8,3,17,1.7399999999999998,6,0,0.01
Asterias forbesi,1998,9,3,17,1.392,6,0,0.01
Asterias forbesi,1998,10,3,17,1.044,6,0,0.01
Asterias forbesi,1998,11,3,17,0.696,6,0,0.01
Asterias forbesi,1998,12,3,17,0.348,6,2.7777777777777777,2.7777777777777777
Asterias forbesi,1998,13,3,17,0,6,0,0.01
Asterias forbesi,1999,7,2,18,2.088,6,0,0.01
Asterias forbesi,1999,8,2,18,1.7399999999999998,6,0,0.01
Asterias forbesi,1999,9,2,18,1.392,6,0,0.01
Asterias forbesi,1999,10,2,18,1.044,6,0,0.01
Asterias forbesi,1999,11,2,18,0.696,6,0,0.01
Asterias forbesi,1999,12,2,18,0.348,6,0,0.01
Asterias forbesi,1999,13,2,18,0,6,0,0.01
Asterias forbesi,2000,7,3,19,2.088,6,0,0.01
Asterias forbesi,2000,8,3,19,1.7399999999999998,6,0,0.01
Asterias forbesi,2000,9,3,19,1.392,6,0,0.01
Asterias forbesi,2000,10,3,19,1.044,6,0,0.01
Asterias forbesi,2000,11,3,19,0.696,6,0,0.01
Asterias forbesi,2000,12,3,19,0.348,6,0,0.01
Asterias forbesi,2000,13,3,19,0,6,2.7777777777777777,2.7777777777777777
Asterias forbesi,2001,7,3,20,2.088,6,0,0.01
Asterias forbesi,2001,8,3,20,1.7399999999999998,6,0,0.01
Asterias forbesi,2001,9,3,20,1.392,6,0,0.01
Asterias forbesi,2001,10,3,20,1.044,6,0,0.01
Asterias forbesi,2001,11,3,20,0.696,6,0,0.01
Asterias forbesi,2001,12,3,20,0.348,6,0,0.01
Asterias forbesi,2001,13,3,20,0,6,0,0.01
Asterias forbesi,2002,7,2,21,2.088,6,0,0.01
Asterias forbesi,2002,8,2,21,1.7399999999999998,6,0,0.01
Asterias forbesi,2002,9,2,21,1.392,6,0,0.01
Asterias forbesi,2002,10,2,21,1.044,6,0,0.01
Asterias forbesi,2002,11,2,21,0.696,6,0,0.01
Asterias forbesi,2002,12,2,21,0.348,6,0,0.01
Asterias forbesi,2002,13,2,21,0,6,0,0.01
Asterias forbesi,2003,7,2,22,2.088,6,0,0.01
Asterias forbesi,2003,8,2,22,1.7399999999999998,6,0,0.01
Asterias forbesi,2003,9,2,22,1.392,6,0,0.01
Asterias forbesi,2003,10,2,22,1.044,6,0,0.01
Asterias forbesi,2003,11,2,22,0.696,6,0,0.01
Asterias forbesi,2003,12,2,22,0.348,6,0,0.01
Asterias forbesi,2003,13,2,22,0,6,4.166666666666666,4.166666666666666
Asterias forbesi,2004,7,2,23,2.088,6,0,0.01
Asterias forbesi,2004,8,2,23,1.7399999999999998,6,0,0.01
Asterias forbesi,2004,9,2,23,1.392,6,0,0.01
Asterias forbesi,2004,10,2,23,1.044,6,0,0.01
Asterias forbesi,2004,11,2,23,0.696,6,0,0.01
Asterias forbesi,2004,12,2,23,0.348,6,0,0.01
Asterias forbesi,2004,13,2,23,0,6,0,0.01
Asterias forbesi,2005,7,2,24,2.088,6,0,0.01
Asterias forbesi,2005,8,2,24,1.7399999999999998,6,0,0.01
Asterias forbesi,2005,9,2,24,1.392,6,0,0.01
Asterias forbesi,2005,10,2,24,1.044,6,0,0.01
Asterias forbesi,2005,11,2,24,0.696,6,0,0.01
Asterias forbesi,2005,12,2,24,0.348,6,0,0.01
Asterias forbesi,2005,13,2,24,0,6,0,0.01
Asterias forbesi,2006,7,3,25,2.088,6,0,0.01
Asterias forbesi,2006,8,3,25,1.7399999999999998,6,0,0.01
Asterias forbesi,2006,9,3,25,1.392,6,0,0.01
Asterias forbesi,2006,10,3,25,1.044,6,0,0.01
Asterias forbesi,2006,11,3,25,0.696,6,0,0.01
Asterias forbesi,2006,12,3,25,0.348,6,0,0.01
Asterias forbesi,2006,13,2,25,0,6,0,0.01
Asterias forbesi,2009,7,2,28,2.088,6,0,0.01
Asterias forbesi,2009,8,2,28,1.7399999999999998,6,0,0.01
Asterias forbesi,2009,9,2,28,1.392,6,0,0.01
Asterias forbesi,2009,10,2,28,1.044,6,0,0.01
Asterias forbesi,2009,11,2,28,0.696,6,0,0.01
Asterias forbesi,2009,12,2,28,0.348,6,0,0.01
Asterias forbesi,2009,13,1,28,0,6,0,0.01
Asterias forbesi,2010,7,1,29,2.088,6,0,0.01
Asterias forbesi,2010,8,1,29,1.7399999999999998,6,0,0.01
Asterias forbesi,2010,9,1,29,1.392,6,0,0.01
Asterias forbesi,2010,10,1,29,1.044,6,0,0.01
Asterias forbesi,2010,11,1,29,0.696,6,0,0.01
Asterias forbesi,2010,12,1,29,0.348,6,0,0.01
Asterias forbesi,2010,13,1,29,0,6,0,0.01
Asterias forbesi,2011,7,3,30,2.088,6,0,0.01
Asterias forbesi,2011,8,3,30,1.7399999999999998,6,0,0.01
Asterias forbesi,2011,9,3,30,1.392,6,0,0.01
Asterias forbesi,2011,10,3,30,1.044,6,0,0.01
Asterias forbesi,2011,11,3,30,0.696,6,0,0.01
Asterias forbesi,2011,12,3,30,0.348,6,0,0.01
Asterias forbesi,2012,7,3,31,2.088,6,0,0.01
Asterias forbesi,2012,8,3,31,1.7399999999999998,6,0,0.01
Asterias forbesi,2012,9,3,31,1.392,6,0,0.01
Asterias forbesi,2012,10,3,31,1.044,6,0,0.01
Asterias forbesi,2012,11,3,31,0.696,6,0,0.01
Asterias forbesi,2012,12,3,31,0.348,6,0,0.01
Asterias forbesi,2013,7,2,32,2.088,6,0,0.01
Asterias forbesi,2013,8,2,32,1.7399999999999998,6,0,0.01
Asterias forbesi,2013,9,2,32,1.392,6,0,0.01
Asterias forbesi,2013,10,2,32,1.044,6,0,0.01
Asterias forbesi,2013,11,2,32,0.696,6,0,0.01
Asterias forbesi,2013,12,2,32,0.348,6,0,0.01
Asterias forbesi,2013,13,2,32,0,6,0,0.01
Asterias forbesi,2014,7,3,33,2.088,6,0,0.01
Asterias forbesi,2014,8,3,33,1.7399999999999998,6,0,0.01
Asterias forbesi,2014,9,3,33,1.392,6,0,0.01
Asterias forbesi,2014,10,3,33,1.044,6,0,0.01
