organism,year,level,n_transects,year_zero,tidalheight,years_pres,density,density_nonzero
Anomia simplex,2023,7,6,42,2.088,17,0,0.01
Anomia simplex,2023,8,6,42,1.7399999999999998,17,0,0.01
Anomia simplex,2023,9,6,42,1.392,17,0,0.01
Anomia simplex,2023,10,6,42,1.044,17,0,0.01
Anomia simplex,2023,11,5,42,0.696,17,0,0.01
Anomia simplex,2023,12,5,42,0.348,17,0,0.01
Anomia simplex,2023,13,5,42,0,17,0,0.01
Anomia simplex,2023,14,1,42,-0.348,17,0,0.01
Anurida maritima,1982,0,7,1,4.524,39,0,0.01
Anurida maritima,1982,1,6,1,4.176,39,0,0.01
Anurida maritima,1982,2,7,1,3.828,39,0,0.01
Anurida maritima,1982,3,13,1,3.4799999999999995,39,7.6923076923076925,7.6923076923076925
Anurida maritima,1982,4,14,1,3.1319999999999997,39,0,0.01
Anurida maritima,1982,5,16,1,2.784,39,12.5,12.5
Anurida maritima,1982,6,16,1,2.436,39,25,25
Anurida maritima,1982,7,16,1,2.088,39,0,0.01
Anurida maritima,1982,8,16,1,1.7399999999999998,39,4.6875,4.6875
Anurida maritima,1982,9,16,1,1.392,39,4.6875,4.6875
Anurida maritima,1982,10,16,1,1.044,39,0,0.01
Anurida maritima,1982,11,16,1,0.696,39,0,0.01
Anurida maritima,1982,12,16,1,0.348,39,0,0.01
Anurida maritima,1982,13,16,1,0,39,0,0.01
Anurida maritima,1982,14,8,1,-0.348,39,0,0.01
Anurida maritima,1983,0,3,2,4.524,39,0,0.01
Anurida maritima,1983,1,7,2,4.176,39,0,0.01
Anurida maritima,1983,2,11,2,3.828,39,4.545454545454546,4.545454545454546
Anurida maritima,1983,3,13,2,3.4799999999999995,39,76.92307692307693,76.92307692307693
Anurida maritima,1983,4,16,2,3.1319999999999997,39,39.0625,39.0625
Anurida maritima,1983,5,16,2,2.784,39,26.562500000000004,26.562500000000004
Anurida maritima,1983,6,16,2,2.436,39,103.125,103.125
Anurida maritima,1983,7,16,2,2.088,39,67.1875,67.1875
Anurida maritima,1983,8,17,2,1.7399999999999998,39,58.8235294117647,58.8235294117647
Anurida maritima,1983,9,16,2,1.392,39,9.375,9.375
Anurida maritima,1983,10,17,2,1.044,39,67.64705882352942,67.64705882352942
Anurida maritima,1983,11,17,2,0.696,39,7.352941176470588,7.352941176470588
Anurida maritima,1983,12,16,2,0.348,39,6.25,6.25
Anurida maritima,1983,13,5,2,0,39,0,0.01
Anurida maritima,1984,0,6,3,4.524,39,70.83333333333334,70.83333333333334
Anurida maritima,1984,1,8,3,4.176,39,46.875,46.875
Anurida maritima,1984,2,10,3,3.828,39,72.5,72.5
Anurida maritima,1984,3,11,3,3.4799999999999995,39,84.0909090909091,84.0909090909091
Anurida maritima,1984,4,13,3,3.1319999999999997,39,151.92307692307693,151.92307692307693
Anurida maritima,1984,5,13,3,2.784,39,151.92307692307693,151.92307692307693
Anurida maritima,1984,6,13,3,2.436,39,273.0769230769231,273.0769230769231
Anurida maritima,1984,7,13,3,2.088,39,292.3076923076923,292.3076923076923
Anurida maritima,1984,8,13,3,1.7399999999999998,39,786.5384615384614,786.5384615384614
Anurida maritima,1984,9,13,3,1.392,39,742.3076923076924,742.3076923076924
Anurida maritima,1984,10,13,3,1.044,39,867.3076923076924,867.3076923076924
Anurida maritima,1984,11,13,3,0.696,39,240.38461538461536,240.38461538461536
Anurida maritima,1984,12,13,3,0.348,39,5.76923076923077,5.76923076923077
Anurida maritima,1984,13,8,3,0,39,0,0.01
Anurida maritima,1985,0,2,4,4.524,39,0,0.01
Anurida maritima,1985,1,1,4,4.176,39,0,0.01
Anurida maritima,1985,2,1,4,3.828,39,0,0.01
Anurida maritima,1985,3,1,4,3.4799999999999995,39,0,0.01
Anurida maritima,1985,4,1,4,3.1319999999999997,39,0,0.01
Anurida maritima,1985,5,1,4,2.784,39,0,0.01
Anurida maritima,1985,6,15,4,2.436,39,286.94444444444446,286.94444444444446
Anurida maritima,1985,7,1,4,2.088,39,0,0.01
Anurida maritima,1985,8,1,4,1.7399999999999998,39,0,0.01
Anurida maritima,1985,9,14,4,1.392,39,17.857142857142858,17.857142857142858
Anurida maritima,1985,10,2,4,1.044,39,0,0.01
Anurida maritima,1985,11,1,4,0.696,39,0,0.01
Anurida maritima,1985,12,12,4,0.348,39,0,0.01
Anurida maritima,1985,13,1,4,0,39,0,0.01
Anurida maritima,1986,0,9,5,4.524,39,0,0.01
Anurida maritima,1986,1,10,5,4.176,39,0,0.01
Anurida maritima,1986,2,10,5,3.828,39,0,0.01
Anurida maritima,1986,3,13,5,3.4799999999999995,39,0,0.01
Anurida maritima,1986,4,14,5,3.1319999999999997,39,3.8461538461538463,3.8461538461538463
Anurida maritima,1986,5,14,5,2.784,39,394.64285714285717,394.64285714285717
Anurida maritima,1986,6,15,5,2.436,39,374.44444444444446,374.44444444444446
Anurida maritima,1986,7,14,5,2.088,39,296.42857142857144,296.42857142857144
Anurida maritima,1986,8,15,5,1.7399999999999998,39,4.444444444444445,4.444444444444445
Anurida maritima,1986,9,12,5,1.392,39,0,0.01
Anurida maritima,1986,10,15,5,1.044,39,0,0.01
Anurida maritima,1986,11,11,5,0.696,39,0,0.01
Anurida maritima,1986,12,10,5,0.348,39,0,0.01
Anurida maritima,1986,13,7,5,0,39,0,0.01
Anurida maritima,1986,14,1,5,-0.348,39,0,0.01
Anurida maritima,1987,0,8,6,4.524,39,6.25,6.25
Anurida maritima,1987,1,10,6,4.176,39,0,0.01
Anurida maritima,1987,2,11,6,3.828,39,6.8181818181818175,6.8181818181818175
Anurida maritima,1987,3,12,6,3.4799999999999995,39,10.416666666666666,10.416666666666666
Anurida maritima,1987,4,12,6,3.1319999999999997,39,81.25,81.25
Anurida maritima,1987,5,12,6,2.784,39,52.083333333333336,52.083333333333336
Anurida maritima,1987,6,12,6,2.436,39,93.75,93.75
Anurida maritima,1987,7,12,6,2.088,39,6.25,6.25
Anurida maritima,1987,8,12,6,1.7399999999999998,39,77.08333333333333,77.08333333333333
Anurida maritima,1987,9,12,6,1.392,39,3.125,3.125
Anurida maritima,1987,10,12,6,1.044,39,0,0.01
Anurida maritima,1987,11,12,6,0.696,39,0,0.01
Anurida maritima,1987,12,12,6,0.348,39,0.6944444444444444,0.6944444444444444
Anurida maritima,1987,13,10,6,0,39,0,0.01
Anurida maritima,1987,14,7,6,-0.348,39,0,0.01
Anurida maritima,1988,0,10,7,4.524,39,2.5,2.5
Anurida maritima,1988,1,11,7,4.176,39,2.272727272727273,2.272727272727273
Anurida maritima,1988,2,11,7,3.828,39,18.181818181818183,18.181818181818183
Anurida maritima,1988,3,11,7,3.4799999999999995,39,23.863636363636367,23.863636363636367
Anurida maritima,1988,4,12,7,3.1319999999999997,39,17.708333333333336,17.708333333333336
Anurida maritima,1988,5,12,7,2.784,39,39.58333333333333,39.58333333333333
Anurida maritima,1988,6,12,7,2.436,39,79.16666666666667,79.16666666666667
Anurida maritima,1988,7,12,7,2.088,39,125,125
Anurida maritima,1988,8,12,7,1.7399999999999998,39,20.833333333333332,20.833333333333332
Anurida maritima,1988,9,12,7,1.392,39,7.638888888888888,7.638888888888888
Anurida maritima,1988,10,12,7,1.044,39,35.41666666666667,35.41666666666667
Anurida maritima,1988,11,12,7,0.696,39,0,0.01
Anurida maritima,1988,12,12,7,0.348,39,0,0.01
Anurida maritima,1988,13,7,7,0,39,0,0.01
Anurida maritima,1988,14,2,7,-0.348,39,0,0.01
Anurida maritima,1989,0,7,8,4.524,39,0,0.01
Anurida maritima,1989,1,10,8,4.176,39,12.5,12.5
Anurida maritima,1989,2,10,8,3.828,39,10,10
Anurida maritima,1989,3,11,8,3.4799999999999995,39,15.90909090909091,15.90909090909091
Anurida maritima,1989,4,12,8,3.1319999999999997,39,25,25
Anurida maritima,1989,5,11,8,2.784,39,56.81818181818182,56.81818181818182
Anurida maritima,1989,6,12,8,2.436,39,56.944444444444436,56.944444444444436
Anurida maritima,1989,7,12,8,2.088,39,322.91666666666663,322.91666666666663
Anurida maritima,1989,8,12,8,1.7399999999999998,39,239.58333333333334,239.58333333333334
Anurida maritima,1989,9,12,8,1.392,39,388.8888888888889,388.8888888888889
Anurida maritima,1989,10,12,8,1.044,39,156.25,156.25
Anurida maritima,1989,11,12,8,0.696,39,52.083333333333336,52.083333333333336
Anurida maritima,1989,12,11,8,0.348,39,265.1515151515152,265.1515151515152
Anurida maritima,1989,13,8,8,0,39,0,0.01
Anurida maritima,1989,14,1,8,-0.348,39,0,0.01
Anurida maritima,1990,0,9,9,4.524,39,8.333333333333332,8.333333333333332
Anurida maritima,1990,1,10,9,4.176,39,20,20
Anurida maritima,1990,2,10,9,3.828,39,12.5,12.5
Anurida maritima,1990,3,11,9,3.4799999999999995,39,54.54545454545454,54.54545454545454
Anurida maritima,1990,4,12,9,3.1319999999999997,39,29.166666666666668,29.166666666666668
Anurida maritima,1990,5,11,9,2.784,39,236.36363636363635,236.36363636363635
Anurida maritima,1990,6,12,9,2.436,39,41.666666666666664,41.666666666666664
Anurida maritima,1990,7,12,9,2.088,39,50,50
Anurida maritima,1990,8,12,9,1.7399999999999998,39,10.416666666666666,10.416666666666666
Anurida maritima,1990,9,12,9,1.392,39,6.944444444444445,6.944444444444445
Anurida maritima,1990,10,12,9,1.044,39,0,0.01
Anurida maritima,1990,11,12,9,0.696,39,0,0.01
Anurida maritima,1990,12,12,9,0.348,39,0,0.01
Anurida maritima,1990,13,11,9,0,39,0,0.01
Anurida maritima,1991,0,7,10,4.524,39,13.095238095238097,13.095238095238097
Anurida maritima,1991,1,7,10,4.176,39,83.92857142857143,83.92857142857143
Anurida maritima,1991,2,8,10,3.828,39,151.5625,151.5625
Anurida maritima,1991,3,9,10,3.4799999999999995,39,75,75
Anurida maritima,1991,4,9,10,3.1319999999999997,39,56.48148148148148,56.48148148148148
Anurida maritima,1991,5,8,10,2.784,39,190.625,190.625
Anurida maritima,1991,6,9,10,2.436,39,2.7777777777777777,2.7777777777777777
Anurida maritima,1991,7,9,10,2.088,39,141.66666666666669,141.66666666666669
Anurida maritima,1991,8,9,10,1.7399999999999998,39,27.77777777777778,27.77777777777778
Anurida maritima,1991,9,9,10,1.392,39,0,0.01
Anurida maritima,1991,10,9,10,1.044,39,0.9259259259259259,0.9259259259259259
Anurida maritima,1991,11,9,10,0.696,39,8.333333333333332,8.333333333333332
Anurida maritima,1991,12,9,10,0.348,39,0,0.01
Anurida maritima,1991,13,9,10,0,39,0,0.01
Anurida maritima,1991,14,5,10,-0.348,39,0,0.01
Anurida maritima,1992,0,12,11,4.524,39,6.944444444444445,6.944444444444445
Anurida maritima,1992,1,12,11,4.176,39,6.25,6.25
Anurida maritima,1992,2,13,11,3.828,39,5.76923076923077,5.76923076923077
Anurida maritima,1992,3,13,11,3.4799999999999995,39,27.564102564102562,27.564102564102562
Anurida maritima,1992,4,15,11,3.1319999999999997,39,52.77777777777778,52.77777777777778
Anurida maritima,1992,5,14,11,2.784,39,33.33333333333333,33.33333333333333
Anurida maritima,1992,6,15,11,2.436,39,54.16666666666668,54.16666666666668
Anurida maritima,1992,7,15,11,2.088,39,52.77777777777778,52.77777777777778
Anurida maritima,1992,8,15,11,1.7399999999999998,39,17.77777777777778,17.77777777777778
Anurida maritima,1992,9,15,11,1.392,39,51.11111111111111,51.11111111111111
Anurida maritima,1992,10,15,11,1.044,39,9.444444444444443,9.444444444444443
Anurida maritima,1992,11,14,11,0.696,39,17.857142857142858,17.857142857142858
Anurida maritima,1992,12,12,11,0.348,39,0,0.01
Anurida maritima,1992,13,7,11,0,39,0,0.01
Anurida maritima,1992,14,1,11,-0.348,39,0,0.01
Anurida maritima,1993,0,8,12,4.524,39,0,0.01
Anurida maritima,1993,1,9,12,4.176,39,0.9259259259259259,0.9259259259259259
Anurida maritima,1993,2,9,12,3.828,39,14.814814814814815,14.814814814814815
Anurida maritima,1993,3,10,12,3.4799999999999995,39,34.99999999999999,34.99999999999999
Anurida maritima,1993,4,11,12,3.1319999999999997,39,35.60606060606061,35.60606060606061
Anurida maritima,1993,5,10,12,2.784,39,42.592592592592595,42.592592592592595
Anurida maritima,1993,6,11,12,2.436,39,93.56060606060608,93.56060606060608
Anurida maritima,1993,7,11,12,2.088,39,44.696969696969695,44.696969696969695
Anurida maritima,1993,8,11,12,1.7399999999999998,39,63.63636363636364,63.63636363636364
Anurida maritima,1993,9,11,12,1.392,39,9.090909090909092,9.090909090909092
Anurida maritima,1993,10,11,12,1.044,39,0,0.01
Anurida maritima,1993,11,11,12,0.696,39,0,0.01
Anurida maritima,1993,12,11,12,0.348,39,0,0.01
Anurida maritima,1993,13,5,12,0,39,0,0.01
Anurida maritima,1993,14,1,12,-0.348,39,0,0.01
Anurida maritima,1994,0,10,13,4.524,39,12.5,12.5
Anurida maritima,1994,1,10,13,4.176,39,28.333333333333332,28.333333333333332
Anurida maritima,1994,2,10,13,3.828,39,28.333333333333332,28.333333333333332
Anurida maritima,1994,3,10,13,3.4799999999999995,39,9.166666666666666,9.166666666666666
Anurida maritima,1994,4,12,13,3.1319999999999997,39,38.19444444444445,38.19444444444445
Anurida maritima,1994,5,12,13,2.784,39,38.541666666666664,38.541666666666664
Anurida maritima,1994,6,12,13,2.436,39,27.08333333333333,27.08333333333333
Anurida maritima,1994,7,12,13,2.088,39,76.3888888888889,76.3888888888889
Anurida maritima,1994,8,12,13,1.7399999999999998,39,4.861111111111111,4.861111111111111
Anurida maritima,1994,9,12,13,1.392,39,1.3888888888888888,1.3888888888888888
Anurida maritima,1994,10,12,13,1.044,39,0,0.01
Anurida maritima,1994,11,12,13,0.696,39,0,0.01
Anurida maritima,1994,12,12,13,0.348,39,0,0.01
Anurida maritima,1994,13,12,13,0,39,0,0.01
Anurida maritima,1994,14,10,13,-0.348,39,0,0.01
Anurida maritima,1995,0,10,14,4.524,39,6.666666666666666,6.666666666666666
Anurida maritima,1995,1,12,14,4.176,39,29.166666666666664,29.166666666666664
Anurida maritima,1995,2,13,14,3.828,39,4.487179487179487,4.487179487179487
Anurida maritima,1995,3,13,14,3.4799999999999995,39,17.307692307692307,17.307692307692307
Anurida maritima,1995,4,14,14,3.1319999999999997,39,5.654761904761904,5.654761904761904
Anurida maritima,1995,5,13,14,2.784,39,4.487179487179487,4.487179487179487
Anurida maritima,1995,6,15,14,2.436,39,57.22222222222222,57.22222222222222
Anurida maritima,1995,7,14,14,2.088,39,84.52380952380952,84.52380952380952
Anurida maritima,1995,8,15,14,1.7399999999999998,39,97.77777777777777,97.77777777777777
Anurida maritima,1995,9,13,14,1.392,39,112.82051282051282,112.82051282051282
Anurida maritima,1995,10,15,14,1.044,39,37.77777777777777,37.77777777777777
Anurida maritima,1995,11,15,14,0.696,39,0,0.01
Anurida maritima,1995,12,13,14,0.348,39,0,0.01
Anurida maritima,1995,13,11,14,0,39,0,0.01
Anurida maritima,1995,14,4,14,-0.348,39,0,0.01
Anurida maritima,1996,0,4,15,4.524,39,4.166666666666666,4.166666666666666
Anurida maritima,1996,1,5,15,4.176,39,5,5
Anurida maritima,1996,2,6,15,3.828,39,12.5,12.5
Anurida maritima,1996,3,7,15,3.4799999999999995,39,13.095238095238097,13.095238095238097
Anurida maritima,1996,4,7,15,3.1319999999999997,39,20.238095238095237,20.238095238095237
Anurida maritima,1996,5,6,15,2.784,39,50,50
Anurida maritima,1996,6,7,15,2.436,39,57.142857142857146,57.142857142857146
Anurida maritima,1996,7,7,15,2.088,39,63.095238095238095,63.095238095238095
Anurida maritima,1996,8,7,15,1.7399999999999998,39,0,0.01
Anurida maritima,1996,9,7,15,1.392,39,0,0.01
Anurida maritima,1996,10,7,15,1.044,39,0,0.01
Anurida maritima,1996,11,7,15,0.696,39,0,0.01
Anurida maritima,1996,12,5,15,0.348,39,0,0.01
Anurida maritima,1996,13,4,15,0,39,0,0.01
Anurida maritima,1997,0,6,16,4.524,39,1.3888888888888888,1.3888888888888888
Anurida maritima,1997,1,6,16,4.176,39,8.333333333333332,8.333333333333332
Anurida maritima,1997,2,6,16,3.828,39,47.22222222222222,47.22222222222222
Anurida maritima,1997,3,6,16,3.4799999999999995,39,0,0.01
Anurida maritima,1997,4,6,16,3.1319999999999997,39,1.3888888888888888,1.3888888888888888
Anurida maritima,1997,5,6,16,2.784,39,5.555555555555555,5.555555555555555
Anurida maritima,1997,6,6,16,2.436,39,19.444444444444443,19.444444444444443
Anurida maritima,1997,7,6,16,2.088,39,115.27777777777777,115.27777777777777
Anurida maritima,1997,8,6,16,1.7399999999999998,39,37.5,37.5
Anurida maritima,1997,9,6,16,1.392,39,0,0.01
Anurida maritima,1997,10,6,16,1.044,39,0,0.01
Anurida maritima,1997,11,6,16,0.696,39,69.44444444444444,69.44444444444444
Anurida maritima,1997,12,6,16,0.348,39,30.555555555555554,30.555555555555554
Anurida maritima,1997,13,4,16,0,39,0,0.01
Anurida maritima,1998,0,8,17,4.524,39,9.375,9.375
Anurida maritima,1998,1,9,17,4.176,39,3.7037037037037037,3.7037037037037037
Anurida maritima,1998,2,10,17,3.828,39,5.833333333333334,5.833333333333334
Anurida maritima,1998,3,10,17,3.4799999999999995,39,10,10
Anurida maritima,1998,4,10,17,3.1319999999999997,39,43.33333333333333,43.33333333333333
Anurida maritima,1998,5,10,17,2.784,39,95.00000000000001,95.00000000000001
Anurida maritima,1998,6,10,17,2.436,39,40,40
Anurida maritima,1998,7,10,17,2.088,39,126.66666666666666,126.66666666666666
Anurida maritima,1998,8,10,17,1.7399999999999998,39,173.33333333333331,173.33333333333331
Anurida maritima,1998,9,10,17,1.392,39,65.83333333333333,65.83333333333333
Anurida maritima,1998,10,10,17,1.044,39,2.5,2.5
Anurida maritima,1998,11,10,17,0.696,39,4.166666666666667,4.166666666666667
Anurida maritima,1998,12,10,17,0.348,39,0,0.01
Anurida maritima,1998,13,9,17,0,39,0,0.01
Anurida maritima,1998,14,5,17,-0.348,39,0,0.01
Anurida maritima,1999,0,6,18,4.524,39,1.3888888888888888,1.3888888888888888
Anurida maritima,1999,1,5,18,4.176,39,0,0.01
Anurida maritima,1999,2,5,18,3.828,39,0,0.01
Anurida maritima,1999,3,5,18,3.4799999999999995,39,20,20
Anurida maritima,1999,4,5,18,3.1319999999999997,39,28.333333333333332,28.333333333333332
Anurida maritima,1999,5,6,18,2.784,39,50,50
Anurida maritima,1999,6,7,18,2.436,39,13.095238095238097,13.095238095238097
Anurida maritima,1999,7,7,18,2.088,39,33.33333333333333,33.33333333333333
Anurida maritima,1999,8,6,18,1.7399999999999998,39,23.61111111111111,23.61111111111111
Anurida maritima,1999,9,5,18,1.392,39,6.666666666666666,6.666666666666666
Anurida maritima,1999,10,5,18,1.044,39,3.333333333333333,3.333333333333333
Anurida maritima,1999,11,5,18,0.696,39,0,0.01
Anurida maritima,1999,12,5,18,0.348,39,0,0.01
Anurida maritima,1999,13,5,18,0,39,0,0.01
Anurida maritima,1999,14,3,18,-0.348,39,0,0.01
Anurida maritima,2000,0,7,19,4.524,39,1.1904761904761905,1.1904761904761905
Anurida maritima,2000,1,7,19,4.176,39,1.1904761904761905,1.1904761904761905
Anurida maritima,2000,2,7,19,3.828,39,7.142857142857143,7.142857142857143
Anurida maritima,2000,3,7,19,3.4799999999999995,39,3.5714285714285716,3.5714285714285716
Anurida maritima,2000,4,7,19,3.1319999999999997,39,19.047619047619047,19.047619047619047
Anurida maritima,2000,5,7,19,2.784,39,54.76190476190476,54.76190476190476
Anurida maritima,2000,6,7,19,2.436,39,57.142857142857146,57.142857142857146
Anurida maritima,2000,7,7,19,2.088,39,64.28571428571428,64.28571428571428
Anurida maritima,2000,8,7,19,1.7399999999999998,39,30.952380952380953,30.952380952380953
Anurida maritima,2000,9,7,19,1.392,39,13.095238095238097,13.095238095238097
Anurida maritima,2000,10,7,19,1.044,39,0,0.01
Anurida maritima,2000,11,7,19,0.696,39,0,0.01
Anurida maritima,2000,12,7,19,0.348,39,0,0.01
Anurida maritima,2000,13,6,19,0,39,0,0.01
Anurida maritima,2000,14,5,19,-0.348,39,0,0.01
Anurida maritima,2001,0,6,20,4.524,39,0,0.01
Anurida maritima,2001,1,6,20,4.176,39,0,0.01
Anurida maritima,2001,2,6,20,3.828,39,0,0.01
Anurida maritima,2001,3,6,20,3.4799999999999995,39,0,0.01
Anurida maritima,2001,4,6,20,3.1319999999999997,39,0,0.01
Anurida maritima,2001,5,6,20,2.784,39,0,0.01
Anurida maritima,2001,6,6,20,2.436,39,4.166666666666666,4.166666666666666
Anurida maritima,2001,7,6,20,2.088,39,6.944444444444445,6.944444444444445
Anurida maritima,2001,8,6,20,1.7399999999999998,39,0,0.01
Anurida maritima,2001,9,6,20,1.392,39,0,0.01
Anurida maritima,2001,10,6,20,1.044,39,0,0.01
Anurida maritima,2001,11,6,20,0.696,39,0,0.01
Anurida maritima,2001,12,6,20,0.348,39,0,0.01
Anurida maritima,2001,13,6,20,0,39,0,0.01
Anurida maritima,2001,14,3,20,-0.348,39,0,0.01
Anurida maritima,2002,0,6,21,4.524,39,20.833333333333332,20.833333333333332
Anurida maritima,2002,1,6,21,4.176,39,15.277777777777777,15.277777777777777
Anurida maritima,2002,2,6,21,3.828,39,5.555555555555555,5.555555555555555
Anurida maritima,2002,3,6,21,3.4799999999999995,39,16.666666666666668,16.666666666666668
Anurida maritima,2002,4,6,21,3.1319999999999997,39,20.833333333333332,20.833333333333332
Anurida maritima,2002,5,6,21,2.784,39,31.944444444444443,31.944444444444443
Anurida maritima,2002,6,6,21,2.436,39,73.61111111111111,73.61111111111111
Anurida maritima,2002,7,6,21,2.088,39,48.611111111111114,48.611111111111114
Anurida maritima,2002,8,6,21,1.7399999999999998,39,75,75
Anurida maritima,2002,9,6,21,1.392,39,27.77777777777778,27.77777777777778
Anurida maritima,2002,10,6,21,1.044,39,0,0.01
Anurida maritima,2002,11,6,21,0.696,39,0,0.01
Anurida maritima,2002,12,5,21,0.348,39,0,0.01
Anurida maritima,2002,13,4,21,0,39,0,0.01
Anurida maritima,2002,14,2,21,-0.348,39,0,0.01
Anurida maritima,2003,0,5,22,4.524,39,0,0.01
Anurida maritima,2003,1,5,22,4.176,39,0,0.01
Anurida maritima,2003,2,5,22,3.828,39,0,0.01
Anurida maritima,2003,3,5,22,3.4799999999999995,39,6.666666666666666,6.666666666666666
Anurida maritima,2003,4,5,22,3.1319999999999997,39,8.333333333333334,8.333333333333334
Anurida maritima,2003,5,5,22,2.784,39,98.33333333333333,98.33333333333333
Anurida maritima,2003,6,5,22,2.436,39,110.00000000000001,110.00000000000001
Anurida maritima,2003,7,5,22,2.088,39,80,80
Anurida maritima,2003,8,5,22,1.7399999999999998,39,55.00000000000001,55.00000000000001
Anurida maritima,2003,9,5,22,1.392,39,0,0.01
Anurida maritima,2003,10,5,22,1.044,39,0,0.01
Anurida maritima,2003,11,5,22,0.696,39,0,0.01
Anurida maritima,2003,12,5,22,0.348,39,0,0.01
Anurida maritima,2003,13,4,22,0,39,0,0.01
Anurida maritima,2003,14,1,22,-0.348,39,0,0.01
Anurida maritima,2004,0,6,23,4.524,39,0,0.01
Anurida maritima,2004,1,6,23,4.176,39,0,0.01
Anurida maritima,2004,2,6,23,3.828,39,12.5,12.5
Anurida maritima,2004,3,6,23,3.4799999999999995,39,4.166666666666666,4.166666666666666
Anurida maritima,2004,4,6,23,3.1319999999999997,39,5.555555555555555,5.555555555555555
Anurida maritima,2004,5,6,23,2.784,39,26.38888888888889,26.38888888888889
Anurida maritima,2004,6,6,23,2.436,39,68.05555555555556,68.05555555555556
Anurida maritima,2004,7,6,23,2.088,39,48.611111111111114,48.611111111111114
Anurida maritima,2004,8,6,23,1.7399999999999998,39,105.55555555555556,105.55555555555556
Anurida maritima,2004,9,6,23,1.392,39,120.83333333333333,120.83333333333333
Anurida maritima,2004,10,6,23,1.044,39,26.38888888888889,26.38888888888889
Anurida maritima,2004,11,6,23,0.696,39,1.3888888888888888,1.3888888888888888
Anurida maritima,2004,12,6,23,0.348,39,0,0.01
Anurida maritima,2004,13,5,23,0,39,0,0.01
Anurida maritima,2004,14,5,23,-0.348,39,0,0.01
Anurida maritima,2005,0,4,24,4.524,39,0,0.01
Anurida maritima,2005,1,4,24,4.176,39,25,25
Anurida maritima,2005,2,4,24,3.828,39,27.08333333333333,27.08333333333333
Anurida maritima,2005,3,4,24,3.4799999999999995,39,29.166666666666668,29.166666666666668
Anurida maritima,2005,4,4,24,3.1319999999999997,39,31.25,31.25
Anurida maritima,2005,5,4,24,2.784,39,47.91666666666667,47.91666666666667
Anurida maritima,2005,6,4,24,2.436,39,33.33333333333333,33.33333333333333
Anurida maritima,2005,7,4,24,2.088,39,106.25000000000001,106.25000000000001
Anurida maritima,2005,8,4,24,1.7399999999999998,39,56.25,56.25
Anurida maritima,2005,9,4,24,1.392,39,18.75,18.75
Anurida maritima,2005,10,4,24,1.044,39,0,0.01
Anurida maritima,2005,11,4,24,0.696,39,0,0.01
Anurida maritima,2005,12,3,24,0.348,39,0,0.01
Anurida maritima,2005,13,2,24,0,39,0,0.01
Anurida maritima,2006,0,5,25,4.524,39,0,0.01
Anurida maritima,2006,1,6,25,4.176,39,1.3888888888888888,1.3888888888888888
Anurida maritima,2006,2,6,25,3.828,39,8.333333333333332,8.333333333333332
Anurida maritima,2006,3,6,25,3.4799999999999995,39,45.833333333333336,45.833333333333336
Anurida maritima,2006,4,6,25,3.1319999999999997,39,161.11111111111111,161.11111111111111
Anurida maritima,2006,5,6,25,2.784,39,72.22222222222221,72.22222222222221
Anurida maritima,2006,6,6,25,2.436,39,79.16666666666666,79.16666666666666
Anurida maritima,2006,7,6,25,2.088,39,37.5,37.5
