year,transect,level,replicate,both_taken
1998,24,11,1,both
1998,24,11,2,both
1998,24,11,3,both
1998,24,12,1,both
1998,24,12,2,both
1998,24,12,3,both
1998,24,13,1,both
1998,24,13,2,both
1998,24,13,3,both
1998,24,14,1,both
1998,24,14,2,both
1998,24,14,3,both
1998,24,15,1,both
1998,24,15,2,both
1998,24,15,3,both
1998,26,1,1,both
1998,26,1,2,both
1998,26,1,3,both
1998,26,2,1,both
1998,26,2,2,both
1998,26,2,3,both
1998,26,3,1,both
1998,26,3,2,both
1998,26,3,3,both
1998,26,4,1,both
1998,26,4,2,both
1998,26,4,3,both
1998,26,5,1,both
1998,26,5,2,both
1998,26,5,3,both
1998,26,6,1,both
1998,26,6,2,both
1998,26,6,3,both
1998,26,7,1,both
1998,26,7,2,both
1998,26,7,3,both
1998,26,8,1,both
1998,26,8,2,both
1998,26,8,3,both
1998,26,9,1,both
1998,26,9,2,both
1998,26,9,3,both
1998,26,10,1,both
1998,26,10,2,both
1998,26,10,3,both
1998,26,11,1,both
1998,26,11,2,both
1998,26,11,3,both
1998,26,12,1,both
1998,26,12,2,both
1998,26,12,3,both
1998,26,13,1,both
1998,26,13,2,both
1998,26,13,3,both
1998,26,14,1,both
1998,26,14,2,both
1998,26,14,3,both
1998,28,0,1,both
1998,28,0,2,both
1998,28,0,3,both
1998,28,1,1,both
1998,28,1,2,both
1998,28,1,3,both
1998,28,2,1,both
1998,28,2,2,both
1998,28,2,3,both
1998,28,3,1,both
1998,28,3,2,both
1998,28,3,3,both
1998,28,4,1,both
1998,28,4,2,both
1998,28,4,3,both
1998,28,5,1,both
1998,28,5,2,both
1998,28,5,3,both
1998,28,6,1,both
1998,28,6,2,both
1998,28,6,3,both
1998,28,7,1,both
1998,28,7,2,both
1998,28,7,3,both
1998,28,8,1,both
1998,28,8,2,both
1998,28,8,3,both
1998,28,9,1,both
1998,28,9,2,both
1998,28,9,3,both
1998,28,10,1,both
1998,28,10,2,both
1998,28,10,3,both
1998,28,11,1,both
1998,28,11,2,both
1998,28,11,3,both
1998,28,12,1,both
1998,28,12,2,both
1998,28,12,3,both
1998,28,13,1,both
1998,28,13,2,both
1998,28,13,3,both
1998,28,14,1,both
1998,28,14,2,both
1998,28,14,3,both
1999,5,0,1,both
1999,5,0,2,both
1999,5,0,3,both
1999,5,1,1,both
1999,5,1,2,both
1999,5,1,3,both
1999,5,2,1,both
1999,5,2,2,both
1999,5,2,3,both
1999,5,3,1,both
1999,5,3,2,both
1999,5,3,3,both
1999,5,4,1,both
1999,5,4,2,both
1999,5,4,3,both
1999,5,5,1,both
1999,5,5,2,both
1999,5,5,3,both
1999,5,6,1,both
1999,5,6,2,both
1999,5,6,3,both
1999,5,7,1,both
1999,5,7,2,both
1999,5,7,3,both
1999,5,8,1,both
1999,5,8,2,both
1999,5,8,3,both
1999,5,9,1,both
1999,5,9,2,both
1999,5,9,3,both
1999,5,10,1,both
1999,5,10,2,both
1999,5,10,3,both
1999,5,11,1,both
1999,5,11,2,both
1999,5,11,3,both
1999,5,12,1,both
1999,5,12,2,both
1999,5,12,3,both
1999,5,13,1,both
1999,5,13,2,both
1999,5,13,3,both
1999,5,14,1,both
1999,5,14,2,both
1999,5,14,3,both
1999,7,6,1,both
1999,7,6,2,both
1999,7,6,3,both
1999,7,7,1,both
1999,15,0,1,both
1999,15,0,2,both
1999,15,0,3,both
1999,15,1,1,both
1999,15,1,2,both
1999,15,1,3,both
1999,15,2,1,both
1999,15,2,2,both
1999,15,2,3,both
1999,15,3,1,both
1999,15,3,2,both
1999,15,3,3,both
1999,15,4,1,both
1999,15,4,2,both
1999,15,4,3,both
1999,15,5,1,both
1999,15,5,2,both
1999,15,5,3,both
1999,15,6,1,both
1999,15,6,2,both
1999,15,6,3,both
1999,15,7,1,both
1999,15,7,2,both
1999,15,7,3,both
1999,15,8,1,both
1999,15,8,2,both
1999,15,8,3,both
1999,15,9,1,both
1999,15,9,2,both
1999,15,9,3,both
1999,15,10,1,both
1999,15,10,2,both
1999,15,10,3,both
1999,15,11,1,both
1999,15,11,2,both
1999,15,11,3,both
1999,15,12,1,both
1999,15,12,2,both
1999,15,12,3,both
1999,15,13,1,both
1999,15,13,2,both
1999,15,13,3,both
1999,15,14,1,both
1999,18,0,1,both
1999,18,5,1,both
1999,18,5,2,both
1999,18,5,3,both
1999,18,6,1,both
1999,18,6,2,both
1999,18,6,3,both
1999,18,7,1,both
1999,18,7,2,both
1999,18,7,3,both
1999,18,8,1,both
1999,18,8,2,both
1999,20,0,1,both
1999,20,0,2,both
1999,20,0,3,both
1999,20,1,1,both
1999,20,1,2,both
1999,20,1,3,both
1999,20,2,1,both
1999,20,2,2,both
1999,20,2,3,both
1999,20,3,1,both
1999,20,3,2,both
1999,20,3,3,both
1999,20,4,1,both
1999,20,4,2,both
1999,20,4,3,both
1999,20,5,1,both
1999,20,5,2,both
1999,20,5,3,both
1999,20,6,1,both
1999,20,6,2,both
1999,20,6,3,both
1999,20,7,1,both
1999,20,7,2,both
1999,20,7,3,both
1999,20,8,1,both
1999,20,8,2,both
1999,20,8,3,both
1999,20,9,1,both
1999,20,9,2,both
1999,20,9,3,both
1999,20,10,1,both
1999,20,10,2,both
1999,20,10,3,both
1999,20,11,1,both
1999,20,11,2,both
1999,20,11,3,both
1999,20,12,1,both
1999,20,12,2,both
1999,20,12,3,both
1999,20,13,1,both
1999,20,13,2,both
1999,20,13,3,both
1999,22,0,1,both
1999,22,0,2,both
1999,22,0,3,both
1999,22,1,1,both
1999,22,1,2,both
1999,22,1,3,both
1999,22,2,1,both
1999,22,2,2,both
1999,22,2,3,both
1999,22,3,1,both
1999,22,3,2,both
1999,22,3,3,both
1999,22,4,1,both
1999,22,4,2,both
1999,22,4,3,both
1999,22,5,1,both
1999,22,5,2,both
1999,22,5,3,both
1999,22,6,1,both
1999,22,6,2,both
1999,22,6,3,both
1999,22,7,1,both
1999,22,7,2,both
1999,22,7,3,both
1999,22,8,1,both
1999,22,8,2,both
1999,22,8,3,both
1999,22,9,1,both
1999,22,9,2,both
1999,22,9,3,both
1999,22,10,1,both
1999,22,10,2,both
1999,22,10,3,both
1999,22,11,1,both
1999,22,11,2,both
1999,22,11,3,both
1999,22,12,1,both
1999,22,12,2,both
1999,22,12,3,both
1999,22,13,1,both
1999,22,13,2,both
1999,26,0,1,both
1999,26,0,2,both
1999,26,0,3,both
1999,26,1,1,both
1999,26,1,2,both
1999,26,1,3,both
1999,26,2,1,both
1999,26,2,2,both
1999,26,2,3,both
1999,26,3,1,both
1999,26,3,2,both
1999,26,3,3,both
1999,26,4,1,both
1999,26,4,2,both
1999,26,4,3,both
1999,26,5,1,both
1999,26,5,2,both
1999,26,5,3,both
1999,26,6,1,both
1999,26,6,2,both
1999,26,6,3,both
1999,26,7,1,both
1999,26,7,2,both
1999,26,7,3,both
1999,26,8,1,both
1999,26,8,2,both
1999,26,8,3,both
1999,26,9,1,both
1999,26,9,2,both
1999,26,9,3,both
1999,26,10,1,both
1999,26,10,2,both
1999,26,10,3,both
1999,26,11,1,both
1999,26,11,2,both
1999,26,11,3,both
1999,26,12,1,both
1999,26,12,2,both
1999,26,12,3,both
1999,26,13,1,both
1999,26,13,2,both
1999,26,13,3,both
1999,26,14,1,both
1999,26,14,2,both
1999,26,14,3,both
2000,5,0,1,both
2000,5,0,2,both
2000,5,0,3,both
2000,5,1,1,both
2000,5,1,2,both
2000,5,1,3,both
2000,5,2,1,both
2000,5,2,2,both
2000,5,2,3,both
2000,5,3,1,both
2000,5,3,2,both
2000,5,3,3,both
2000,5,4,1,both
2000,5,4,2,both
2000,5,4,3,both
2000,5,5,1,both
2000,5,5,2,both
2000,5,5,3,both
2000,5,6,1,both
2000,5,6,2,both
2000,5,6,3,both
2000,5,7,1,both
2000,5,7,2,both
2000,5,7,3,both
2000,5,8,1,both
2000,5,8,2,both
2000,5,8,3,both
2000,5,9,1,both
2000,5,9,2,both
2000,5,9,3,both
2000,5,10,1,both
2000,5,10,2,both
2000,5,10,3,both
2000,5,11,1,both
2000,5,11,2,both
2000,5,11,3,both
2000,5,12,1,both
2000,5,12,2,both
2000,5,12,3,both
2000,5,13,1,both
2000,5,13,2,both
2000,5,13,3,both
2000,5,14,1,both
2000,5,14,2,both
2000,5,14,3,both
2000,5,15,1,both
2000,7,0,1,both
2000,7,0,2,both
2000,7,0,3,both
2000,7,1,1,both
2000,7,1,2,both
2000,7,1,3,both
2000,7,2,1,both
2000,7,2,2,both
2000,7,2,3,both
2000,7,3,1,both
2000,7,3,2,both
2000,7,3,3,both
2000,7,4,1,both
2000,7,4,2,both
2000,7,4,3,both
2000,7,5,1,both
2000,7,5,2,both
2000,7,5,3,both
2000,7,6,1,both
2000,7,6,2,both
2000,7,6,3,both
2000,7,7,1,both
2000,7,7,2,both
2000,7,7,3,both
2000,7,8,1,both
2000,7,8,2,both
2000,7,8,3,both
2000,7,9,1,both
2000,7,9,2,both
2000,7,9,3,both
2000,7,10,1,both
2000,7,10,2,both
2000,7,10,3,both
2000,7,11,1,both
2000,7,11,2,both
2000,7,11,3,both
2000,7,12,1,both
2000,7,12,2,both
2000,7,12,3,both
2000,7,13,1,both
2000,7,13,2,both
2000,7,13,3,both
2000,7,14,1,both
2000,7,14,2,both
2000,7,14,3,both
2000,7,15,1,both
2000,7,15,2,both
2000,7,15,3,both
2000,15,0,1,both
2000,15,0,2,both
2000,15,0,3,both
2000,15,1,1,both
2000,15,1,2,both
2000,15,1,3,both
2000,15,2,1,both
2000,15,2,2,both
2000,15,2,3,both
2000,15,3,1,both
2000,15,3,2,both
2000,15,3,3,both
2000,15,4,1,both
2000,15,4,2,both
2000,15,4,3,both
2000,15,5,1,both
2000,15,5,2,both
2000,15,5,3,both
2000,15,6,1,both
2000,15,6,2,both
2000,15,6,3,both
2000,15,7,1,both
2000,15,7,2,both
2000,15,7,3,both
2000,15,8,1,both
2000,15,8,2,both
2000,15,8,3,both
2000,15,9,1,both
2000,15,9,2,both
2000,15,9,3,both
2000,15,10,1,both
2000,15,10,2,both
2000,15,10,3,both
2000,15,11,1,both
2000,15,11,2,both
2000,15,11,3,both
2000,15,12,1,both
2000,15,12,2,both
2000,15,12,3,both
2000,20,0,1,both
2000,20,0,2,both
2000,20,0,3,both
2000,20,1,1,both
2000,20,1,2,both
2000,20,1,3,both
2000,20,2,1,both
2000,20,2,2,both
2000,20,2,3,both
2000,20,3,1,both
2000,20,3,2,both
2000,20,3,3,both
2000,20,4,1,both
2000,20,4,2,both
2000,20,4,3,both
2000,20,5,1,both
2000,20,5,2,both
2000,20,5,3,both
2000,20,6,1,both
2000,20,6,2,both
2000,20,6,3,both
2000,20,7,1,both
2000,20,7,2,both
2000,20,7,3,both
2000,20,8,1,both
2000,20,8,2,both
2000,20,8,3,both
2000,20,9,1,both
2000,20,9,2,both
2000,20,9,3,both
2000,20,10,1,both
2000,20,10,2,both
2000,20,10,3,both
2000,20,11,1,both
2000,20,11,2,both
2000,20,11,3,both
2000,20,12,1,both
2000,20,12,2,both
2000,20,12,3,both
2000,20,13,1,both
2000,20,13,2,both
2000,20,13,3,both
2000,22,0,1,both
2000,22,0,2,both
2000,22,0,3,both
2000,22,1,1,both
2000,22,1,2,both
2000,22,1,3,both
2000,22,2,1,both
2000,22,2,2,both
2000,22,2,3,both
2000,22,3,1,both
2000,22,3,2,both
2000,22,3,3,both
2000,22,4,1,both
2000,22,4,2,both
2000,22,4,3,both
2000,22,5,1,both
2000,22,5,2,both
2000,22,5,3,both
2000,22,6,1,both
2000,22,6,2,both
2000,22,6,3,both
2000,22,7,1,both
2000,22,7,2,both
2000,22,7,3,both
2000,22,8,1,both
2000,22,8,2,both
2000,22,8,3,both
2000,22,9,1,both
2000,22,9,2,both
2000,22,9,3,both
2000,22,10,1,both
2000,22,10,2,both
2000,22,10,3,both
2000,22,11,1,both
2000,22,11,2,both
2000,22,11,3,both
2000,22,12,1,both
2000,22,12,2,both
2000,22,12,3,both
2000,22,13,1,both
2000,22,13,2,both
2000,22,13,3,both
2000,22,14,1,both
2000,22,14,2,both
2000,22,14,3,both
2000,26,0,1,both
2000,26,0,2,both
2000,26,0,3,both
2000,26,1,1,both
2000,26,1,2,both
2000,26,1,3,both
2000,26,2,1,both
2000,26,2,2,both
2000,26,2,3,both
2000,26,3,1,both
2000,26,3,2,both
2000,26,3,3,both
2000,26,4,1,both
2000,26,4,2,both
2000,26,4,3,both
2000,26,5,1,both
2000,26,5,2,both
2000,26,5,3,both
2000,26,6,1,both
2000,26,6,2,both
2000,26,6,3,both
2000,26,7,1,both
2000,26,7,2,both
2000,26,7,3,both
2000,26,8,1,both
2000,26,8,2,both
2000,26,8,3,both
2000,26,9,1,both
2000,26,9,2,both
2000,26,9,3,both
2000,26,10,1,both
2000,26,10,2,both
2000,26,10,3,both
2000,26,11,1,both
2000,26,11,2,both
2000,26,11,3,both
2000,26,12,1,both
2000,26,12,2,both
2000,26,12,3,both
2000,26,13,1,both
2000,26,13,2,both
2000,26,13,3,both
2000,26,14,1,both
2000,26,14,2,both
2000,26,14,3,both
2000,26,15,1,both
2000,26,15,2,both
2000,26,15,3,both
2000,28,0,1,both
2000,28,0,2,both
2000,28,0,3,both
2000,28,1,1,both
2000,28,1,2,both
2000,28,1,3,both
2000,28,2,1,both
2000,28,2,2,both
2000,28,2,3,both
2000,28,3,1,both
2000,28,3,2,both
2000,28,3,3,both
2000,28,4,1,both
2000,28,4,2,both
2000,28,4,3,both
2000,28,5,1,both
2000,28,5,2,both
2000,28,5,3,both
2000,28,6,1,both
2000,28,6,2,both
2000,28,6,3,both
2000,28,7,1,both
2000,28,7,2,both
2000,28,7,3,both
2000,28,8,1,both
2000,28,8,2,both
2000,28,8,3,both
2000,28,9,1,both
2000,28,9,2,both
2000,28,9,3,both
2000,28,10,1,both
2000,28,10,2,both
2000,28,10,3,both
2000,28,11,1,both
2000,28,11,2,both
2000,28,11,3,both
2000,28,12,1,both
2000,28,12,2,both
2000,28,12,3,both
2000,28,13,1,both
2000,28,13,2,both
2000,28,13,3,both
2000,28,14,1,both
2000,28,14,2,both
2000,28,14,3,both
2001,5,0,1,both
2001,5,0,2,both
2001,5,0,3,both
2001,5,1,1,both
2001,5,1,2,both
2001,5,1,3,both
2001,5,2,1,both
2001,5,2,2,both
2001,5,2,3,both
2001,5,3,1,both
2001,5,3,2,both
2001,5,3,3,both
2001,5,4,1,both
2001,5,4,2,both
2001,5,4,3,both
2001,5,5,1,both
2001,5,5,2,both
2001,5,5,3,both
2001,5,6,1,both
2001,5,6,2,both
2001,5,6,3,both
2001,5,7,1,both
2001,5,7,2,both
2001,5,7,3,both
2001,5,8,1,both
2001,5,8,2,both
2001,5,8,3,both
2001,5,9,1,both
2001,5,9,2,both
2001,5,9,3,both
2001,5,10,1,both
2001,5,10,2,both
2001,5,10,3,both
2001,5,11,1,both
2001,5,11,2,both
2001,5,11,3,both
2001,5,12,1,both
2001,5,12,2,both
2001,5,12,3,both
2001,5,13,1,both
2001,5,13,2,both
2001,5,13,3,both
2001,5,14,1,both
2001,7,0,1,both
2001,7,0,2,both
2001,7,0,3,both
2001,7,1,1,both
2001,7,1,2,both
2001,7,1,3,both
2001,7,2,1,both
2001,7,2,2,both
2001,7,2,3,both
2001,7,3,1,both
2001,7,3,2,both
2001,7,3,3,both
2001,7,4,1,both
2001,7,4,2,both
2001,7,4,3,both
2001,7,5,1,both
2001,7,5,2,both
2001,7,5,3,both
2001,7,6,1,both
2001,7,6,2,both
2001,7,6,3,both
2001,7,7,1,both
2001,7,7,2,both
2001,7,7,3,both
2001,7,8,1,both
2001,7,8,2,both
2001,7,8,3,both
2001,7,9,1,both
2001,7,9,2,both
2001,7,9,3,both
2001,7,10,1,both
2001,7,10,2,both
2001,7,10,3,both
2001,7,11,1,both
2001,7,11,2,both
2001,7,11,3,both
2001,7,12,1,both
2001,7,12,2,both
2001,7,12,3,both
2001,7,13,1,both
2001,7,13,2,both
2001,7,13,3,both
2001,7,14,1,both
2001,7,14,2,both
2001,7,14,3,both
2001,15,0,1,both
2001,15,0,2,both
2001,15,0,3,both
2001,15,1,1,both
2001,15,1,2,both
2001,15,1,3,both
2001,15,2,1,both
2001,15,2,2,both
2001,15,2,3,both
2001,15,3,1,both
2001,15,3,2,both
2001,15,3,3,both
2001,15,4,1,both
2001,15,4,2,both
2001,15,4,3,both
2001,15,5,1,both
2001,15,5,2,both
2001,15,5,3,both
2001,15,6,1,both
2001,15,6,2,both
2001,15,6,3,both
2001,15,7,1,both
2001,15,7,2,both
2001,15,7,3,both
2001,15,8,1,both
2001,15,8,2,both
2001,15,8,3,both
2001,15,9,1,both
2001,15,9,2,both
2001,15,9,3,both
2001,15,10,1,both
2001,15,10,2,both
2001,15,10,3,both
2001,15,11,1,both
2001,15,11,2,both
2001,15,11,3,both
2001,15,12,1,both
2001,15,12,2,both
2001,15,12,3,both
2001,15,13,1,both
2001,15,13,2,both
2001,15,13,3,both
2001,15,14,1,both
2001,20,0,1,both
2001,20,0,2,both
2001,20,0,3,both
2001,20,1,1,both
2001,20,1,2,both
2001,20,1,3,both
2001,20,2,1,both
2001,20,2,2,both
2001,20,2,3,both
2001,20,3,1,both
2001,20,3,2,both
2001,20,3,3,both
2001,20,4,1,both
2001,20,4,2,both
2001,20,4,3,both
2001,20,5,1,both
2001,20,5,2,both
2001,20,5,3,both
2001,20,6,1,both
2001,20,6,2,both
2001,20,6,3,both
2001,20,7,1,both
2001,20,7,2,both
2001,20,7,3,both
2001,20,8,1,both
2001,20,8,2,both
2001,20,8,3,both
2001,20,9,1,both
2001,20,9,2,both
2001,20,9,3,both
2001,20,10,1,both
2001,20,10,2,both
2001,20,10,3,both
2001,20,11,1,both
2001,20,11,2,both
2001,20,11,3,both
2001,20,12,1,both
2001,20,12,2,both
2001,20,12,3,both
2001,20,13,1,both
2001,20,13,2,both
2001,20,13,3,both
2001,22,0,1,both
2001,22,0,2,both
2001,22,0,3,both
2001,22,1,1,both
2001,22,1,2,both
2001,22,1,3,both
2001,22,2,1,both
2001,22,2,2,both
2001,22,2,3,both
2001,22,3,1,both
2001,22,3,2,both
2001,22,3,3,both
2001,22,4,1,both
2001,22,4,2,both
2001,22,4,3,both
2001,22,5,1,both
2001,22,5,2,both
2001,22,5,3,both
2001,22,6,1,both
2001,22,6,2,both
2001,22,6,3,both
2001,22,7,1,both
2001,22,7,2,both
2001,22,7,3,both
2001,22,8,1,both
2001,22,8,2,both
2001,22,8,3,both
2001,22,9,1,both
2001,22,9,2,both
2001,22,9,3,both
2001,22,10,1,both
2001,22,10,2,both
2001,22,10,3,both
2001,22,11,1,both
2001,22,11,2,both
2001,22,11,3,both
2001,22,12,1,both
2001,22,12,2,both
2001,22,12,3,both
2001,22,13,1,both
2001,22,13,2,both
2001,22,13,3,both
2001,26,0,1,both
2001,26,0,2,both
2001,26,0,3,both
2001,26,1,1,both
2001,26,1,2,both
2001,26,1,3,both
2001,26,2,1,both
2001,26,2,2,both
2001,26,2,3,both
2001,26,3,1,both
2001,26,3,2,both
2001,26,3,3,both
2001,26,4,1,both
2001,26,4,2,both
2001,26,4,3,both
2001,26,5,1,both
2001,26,5,2,both
2001,26,5,3,both
2001,26,6,1,both
2001,26,6,2,both
2001,26,6,3,both
2001,26,7,1,both
2001,26,7,2,both
2001,26,7,3,both
2001,26,8,1,both
2001,26,8,2,both
2001,26,8,3,both
2001,26,9,1,both
2001,26,9,2,both
2001,26,9,3,both
2001,26,10,1,both
2001,26,10,2,both
2001,26,10,3,both
2001,26,11,1,both
2001,26,11,2,both
2001,26,11,3,both
2001,26,12,1,both
2001,26,12,2,both
2001,26,12,3,both
2001,26,13,1,both
2001,26,13,2,both
2001,26,13,3,both
2002,7,0,1,both
2002,7,0,2,both
2002,7,0,3,both
2002,7,1,1,both
2002,7,1,2,both
2002,7,1,3,both
2002,7,2,1,both
2002,7,2,2,both
2002,7,2,3,both
2002,7,3,1,both
2002,7,3,2,both
2002,7,3,3,both
2002,7,4,1,both
2002,7,4,2,both
2002,7,4,3,both
2002,7,5,1,both
2002,7,5,2,both
2002,7,5,3,both
2002,7,6,1,both
2002,7,6,2,both
2002,7,6,3,both
2002,7,7,1,both
2002,7,7,2,both
2002,7,7,3,both
2002,7,8,1,both
2002,7,8,2,both
2002,7,8,3,both
2002,7,9,1,both
2002,7,9,2,both
2002,7,9,3,both
2002,7,10,1,both
2002,7,10,2,both
2002,7,10,3,both
2002,7,11,1,both
2002,7,11,2,both
2002,7,11,3,both
2002,7,12,1,both
2002,7,12,2,both
2002,7,12,3,both
2002,7,13,1,both
2002,7,13,2,both
2002,7,13,3,both
2002,15,0,1,both
2002,15,0,2,both
2002,15,0,3,both
2002,15,1,1,both
2002,15,1,2,both
2002,15,1,3,both
2002,15,2,1,both
2002,15,2,2,both
2002,15,2,3,both
2002,15,3,1,both
2002,15,3,2,both
2002,15,3,3,both
2002,15,4,1,both
2002,15,4,2,both
2002,15,4,3,both
2002,15,5,1,both
2002,15,5,2,both
2002,15,5,3,both
2002,15,6,1,both
2002,15,6,2,both
2002,15,6,3,both
2002,15,7,1,both
2002,15,7,2,both
2002,15,7,3,both
2002,15,8,1,both
2002,15,8,2,both
2002,15,8,3,both
2002,15,9,1,both
2002,15,9,2,both
2002,15,9,3,both
2002,15,10,1,both
2002,15,10,2,both
2002,15,10,3,both
2002,15,11,1,both
2002,15,11,2,both
2002,15,11,3,both
2002,15,12,1,both
2002,15,12,2,both
2002,15,12,3,both
2002,15,13,1,both
2002,15,13,2,both
2002,15,13,3,both
2002,20,0,1,both
2002,20,0,2,both
2002,20,0,3,both
2002,20,1,1,both
2002,20,1,2,both
2002,20,1,3,both
2002,20,2,1,both
2002,20,2,2,both
2002,20,2,3,both
2002,20,3,1,both
2002,20,3,2,both
2002,20,3,3,both
2002,20,4,1,both
2002,20,4,2,both
2002,20,4,3,both
2002,20,5,1,both
2002,20,5,2,both
2002,20,5,3,both
2002,20,6,1,both
2002,20,6,2,both
2002,20,6,3,both
2002,20,7,1,both
2002,20,7,2,both
2002,20,7,3,both
2002,20,8,1,both
2002,20,8,2,both
2002,20,8,3,both
2002,20,9,1,both
2002,20,9,2,both
2002,20,9,3,both
2002,20,10,1,both
2002,20,10,2,both
2002,20,10,3,both
2002,20,11,1,both
2002,20,11,2,both
2002,20,11,3,both
2002,20,12,1,both
2002,20,12,2,both
2002,20,12,3,both
2002,20,13,1,both
2002,20,13,2,both
2002,20,13,3,both
2002,20,14,1,both
2002,20,14,2,both
2002,20,14,3,both
2002,22,0,1,both
2002,22,0,2,both
2002,22,0,3,both
2002,22,1,1,both
2002,22,1,2,both
2002,22,1,3,both
2002,22,2,1,both
2002,22,2,2,both
2002,22,2,3,both
2002,22,3,1,both
2002,22,3,2,both
2002,22,3,3,both
2002,22,4,1,both
2002,22,4,2,both
2002,22,4,3,both
2002,22,5,1,both
2002,22,5,2,both
2002,22,5,3,both
2002,22,6,1,both
2002,22,6,2,both
2002,22,6,3,both
2002,22,7,1,both
2002,22,7,2,both
2002,22,7,3,both
2002,22,8,1,both
2002,22,8,2,both
2002,22,8,3,both
2002,22,9,1,both
2002,22,9,2,both
2002,22,9,3,both
2002,22,10,1,both
2002,22,10,2,both
2002,22,10,3,both
2002,22,11,1,both
2002,22,11,2,both
2002,22,11,3,both
2002,22,12,1,both
2002,22,12,2,both
2002,22,12,3,both
2002,26,0,1,both
2002,26,0,2,both
2002,26,0,3,both
2002,26,1,1,both
2002,26,1,2,both
2002,26,1,3,both
2002,26,2,1,both
2002,26,2,2,both
2002,26,2,3,both
2002,26,3,1,both
2002,26,3,2,both
2002,26,3,3,both
2002,26,4,1,both
2002,26,4,2,both
2002,26,4,3,both
2002,26,5,1,both
2002,26,5,2,both
2002,26,5,3,both
2002,26,6,1,both
2002,26,6,2,both
2002,26,6,3,both
2002,26,7,1,both
2002,26,7,2,both
2002,26,7,3,both
2002,26,8,1,both
2002,26,8,2,both
2002,26,8,3,both
2002,26,9,1,both
2002,26,9,2,both
2002,26,9,3,both
2002,26,10,1,both
2002,26,10,2,both
2002,26,10,3,both
2002,26,11,1,both
2002,26,11,2,both
2002,26,11,3,both
2002,26,12,1,both
2002,26,12,2,both
2002,26,12,3,both
2002,26,13,1,both
2002,26,13,2,both
2002,26,13,3,both
2002,26,14,1,both
2002,26,14,2,both
2002,26,14,3,both
2002,28,0,1,both
2002,28,0,2,both
2002,28,0,3,both
2002,28,1,1,both
2002,28,1,2,both
2002,28,1,3,both
2002,28,2,1,both
2002,28,2,2,both
2002,28,2,3,both
2002,28,3,1,both
2002,28,3,2,both
2002,28,3,3,both
2002,28,4,1,both
2002,28,4,2,both
2002,28,4,3,both
2002,28,5,1,both
2002,28,5,2,both
2002,28,5,3,both
2002,28,6,1,both
2002,28,6,2,both
2002,28,6,3,both
2002,28,7,1,both
2002,28,7,2,both
2002,28,7,3,both
2002,28,8,1,both
2002,28,8,2,both
2002,28,8,3,both
2002,28,9,1,both
2002,28,9,2,both
2002,28,9,3,both
2002,28,10,1,both
2002,28,10,2,both
2002,28,10,3,both
2002,28,11,1,both
2002,28,11,2,both
2002,28,11,3,both
2003,5,0,1,both
2003,5,0,2,both
2003,5,0,3,both
2003,5,1,1,both
2003,5,1,2,both
2003,5,1,3,both
2003,5,2,1,both
2003,5,2,2,both
2003,5,2,3,both
2003,5,3,1,both
2003,5,3,2,both
2003,5,3,3,both
2003,5,4,1,both
2003,5,4,2,both
2003,5,4,3,both
2003,5,5,1,both
2003,5,5,2,both
2003,5,5,3,both
2003,5,6,1,both
2003,5,6,2,both
2003,5,6,3,both
2003,5,7,1,both
2003,5,7,2,both
2003,5,7,3,both
2003,5,8,1,both
2003,5,8,2,both
2003,5,8,3,both
2003,5,9,1,both
2003,5,9,2,both
2003,5,9,3,both
2003,5,10,1,both
2003,5,10,2,both
2003,5,10,3,both
2003,5,11,1,both
2003,5,11,2,both
2003,5,11,3,both
2003,5,12,1,both
2003,5,12,2,both
2003,5,12,3,both
2003,5,13,1,both
2003,5,13,2,both
2003,5,13,3,both
2003,15,0,1,both
2003,15,0,2,both
2003,15,0,3,both
2003,15,1,1,both
2003,15,1,2,both
2003,15,1,3,both
2003,15,2,1,both
2003,15,2,2,both
2003,15,2,3,both
2003,15,3,1,both
2003,15,3,2,both
2003,15,3,3,both
2003,15,4,1,both
2003,15,4,2,both
2003,15,4,3,both
2003,15,5,1,both
2003,15,5,2,both
2003,15,5,3,both
2003,15,6,1,both
2003,15,6,2,both
2003,15,6,3,both
2003,15,7,1,both
2003,15,7,2,both
2003,15,7,3,both
2003,15,8,1,both
2003,15,8,2,both
2003,15,8,3,both
2003,15,9,1,both
2003,15,9,2,both
2003,15,9,3,both
2003,15,10,1,both
2003,15,10,2,both
2003,15,10,3,both
2003,15,11,1,both
2003,15,11,2,both
2003,15,11,3,both
2003,15,12,1,both
2003,15,12,2,both
2003,15,12,3,both
2003,15,13,1,both
2003,15,13,2,both
2003,15,13,3,both
2003,20,0,1,both
2003,20,0,2,both
2003,20,0,3,both
2003,20,1,1,both
2003,20,1,2,both
2003,20,1,3,both
2003,20,2,1,both
2003,20,2,2,both
2003,20,2,3,both
2003,20,3,1,both
2003,20,3,2,both
2003,20,3,3,both
2003,20,4,1,both
2003,20,4,2,both
2003,20,4,3,both
2003,20,5,1,both
2003,20,5,2,both
2003,20,5,3,both
2003,20,6,1,both
2003,20,6,2,both
2003,20,6,3,both
2003,20,7,1,both
2003,20,7,2,both
2003,20,7,3,both
2003,20,8,1,both
2003,20,8,2,both
2003,20,8,3,both
2003,20,9,1,both
2003,20,9,2,both
2003,20,9,3,both
2003,20,10,1,both
2003,20,10,2,both
2003,20,10,3,both
2003,20,11,1,both
